,godotengine/godot,MonoGame/MonoGame,4ian/GDevelop
2015-07-28,1.1721453002203126,1,5
2015-07-29,3.0823842947859372,0,4
2015-07-30,-2.5008756899984377,2,3
2015-07-31,-1.2182211480140621,1,6
2015-08-01,0.17923858889374966,7,0
2015-08-02,1.098797786857812,0,3
2015-08-03,0.9185077914734372,2,2
2015-08-04,2.8575533665546873,7,1
2015-08-05,-1.7387458455125002,7,0
2015-08-06,2.2308209264734375,1,6
2015-08-07,-0.3689634286640626,4,4
2015-08-08,6.09939050125,0,0
2015-08-09,2.3972660107343744,2,4
2015-08-10,-2.591362344264062,1,1
2015-08-11,0.7944273950031255,13,3
2015-08-12,3.631125968971875,5,5
2015-08-13,0.7466594133187501,3,8
2015-08-14,-0.9221547115468749,1,0
2015-08-15,-1.2985571852140623,3,2
2015-08-16,-0.7632597993421877,2,3
2015-08-17,-0.5496179514578129,1,13
2015-08-18,0.6484408238359374,3,5
2015-08-19,-0.5261026397812502,3,10
2015-08-20,-0.2917030940437502,0,4
2015-08-21,-0.1940044902109377,0,1
2015-08-22,1.9032105435359374,1,2
2015-08-23,2.3566963367671874,0,12
2015-08-24,1.8667191375,3,5
2015-08-25,2.64704272625,0,2
2015-08-26,1.2102982832343752,3,4
2015-08-27,-1.6920114132328123,2,8
2015-08-28,0.1907900250000003,0,2
2015-08-29,2.163932115,1,0
2015-08-30,9.597163657718749,0,1
2015-08-31,-2.9884529980125007,2,3
2015-09-01,-0.9077145724953117,8,3
2015-09-02,0.6291633219890627,5,4
2015-09-03,-0.42069291572812517,5,6
2015-09-04,-0.06613535094843748,5,7
2015-09-05,1.077279224484375,0,4
2015-09-06,-0.16756968727968768,0,1
2015-09-07,3.0732647396296873,0,2
2015-09-08,2.2753039889234374,0,0
2015-09-09,5.119799210001562,0,1
2015-09-10,5.054822016985938,1,5
2015-09-11,-1.6719327919812499,1,3
2015-09-12,0.773313460001563,0,0
2015-09-13,0.8565639294859375,0,3
2015-09-14,-1.07533783823125,2,1
2015-09-15,-1.4274724127953122,1,1
2015-09-16,6.09978366375625,5,3
2015-09-17,-1.732838835290626,1,0
2015-09-18,-0.49417801175468745,0,0
2015-09-19,-0.11835539814374996,0,0
2015-09-20,2.0994128394875,0,3
2015-09-21,1.5799580862546874,3,0
2015-09-22,1.4360242560359375,0,0
2015-09-23,9.367052058017187,0,0
2015-09-24,2.902917096390624,1,0
2015-09-25,3.203653004354688,7,0
2015-09-26,11.182591758751563,1,0
2015-09-27,-2.338622788748438,0,0
2015-09-28,1.0125117777203134,3,0
2015-09-29,-3.703020948745312,1,0
2015-09-30,-0.033355688745312584,2,0
2015-10-01,0.984985172129687,0,0
2015-10-02,1.827838083329687,0,0
2015-10-03,-2.366304716239063,0,0
2015-10-04,-0.20429305161406286,1,0
2015-10-05,-0.07997243430468792,0,0
2015-10-06,-0.8350897117593752,0,0
2015-10-07,3.5409447988359375,8,1
2015-10-08,2.51858879521875,4,0
2015-10-09,0.15949117823749992,1,1
2015-10-10,3.5847417807390625,1,2
2015-10-11,-2.20522178918125,0,5
2015-10-12,0.041635009484375374,1,3
2015-10-13,4.080710420001562,0,0
2015-10-14,-2.047788958232813,4,0
2015-10-15,-0.9189989370624999,11,0
2015-10-16,6.39017812000625,4,2
2015-10-17,50.4885937947875,0,0
2015-10-18,-9.913432522793752,0,0
2015-10-19,3.715221347585942,3,2
2015-10-20,-2.8803005855156236,6,1
2015-10-21,2.393878752939063,7,1
2015-10-22,-3.7261938536640615,1,0
2015-10-23,-1.7940783787499992,0,0
2015-10-24,-2.1222940636093752,0,0
2015-10-25,6.552477602542185,1,3
2015-10-26,-4.417036516198439,5,3
2015-10-27,-1.7109032625671876,2,3
2015-10-28,2.924292542378125,5,1
2015-10-29,1.1294101772109368,2,0
2015-10-30,1.2109016006062499,5,0
2015-10-31,-1.7404052962468748,0,0
2015-11-01,5.13219099301875,0,5
2015-11-02,15.625657635876562,0,0
2015-11-03,-4.455022419095313,0,0
2015-11-04,2.918167567500001,0,0
2015-11-05,-2.5121962758125,1,0
2015-11-06,0.8909178755218754,3,0
2015-11-07,6.794644935004688,2,1
2015-11-08,1.0515350928015623,12,4
2015-11-09,-1.3250369530937496,2,3
2015-11-10,0.6444111463218745,0,0
2015-11-11,-0.27140262672187543,0,1
2015-11-12,1.286478261690625,4,1
2015-11-13,1.1187969700875,0,1
2015-11-14,0.13783866022031255,1,0
2015-11-15,-1.5879745343390628,2,1
2015-11-16,9.122180562076561,5,2
2015-11-17,-1.5317522959453131,6,1
2015-11-18,59.9979601382375,1,2
2015-11-19,38.33634141802031,1,2
2015-11-20,-6.6088555230124975,3,0
2015-11-21,-11.682822437495306,6,0
2015-11-22,5.604172201770314,4,2
2015-11-23,8.573618211034375,2,0
2015-11-24,9.40020530984375,1,0
2015-11-25,-3.5763430633593742,0,0
2015-11-26,-3.286919168434377,0,0
2015-11-27,3.5992331796593717,2,0
2015-11-28,1.6277418482156225,1,4
2015-11-29,6.767708450996875,0,0
2015-11-30,-4.149527968165625,0,3
2015-12-01,2.466351671710937,0,2
2015-12-02,3.2213182077484355,0,0
2015-12-03,-1.901070008779688,1,0
2015-12-04,10.701080456560938,0,0
2015-12-05,-4.090709290068752,0,0
2015-12-06,5.613563107298438,0,0
2015-12-07,1.3502646042015627,4,0
2015-12-08,20.94140191142656,4,3
2015-12-09,11.464703465442188,11,0
2015-12-10,-2.3078045230046875,3,1
2015-12-11,1.9307817363406272,0,0
2015-12-12,23.517649415582813,1,3
2015-12-13,7.460359392459374,0,4
2015-12-14,13.503252267643752,17,2
2015-12-15,-6.164565475939062,4,7
2015-12-16,-0.4501252972874994,7,0
2015-12-17,-5.351539835398438,14,1
2015-12-18,1.2637257492359382,6,0
2015-12-19,-2.796036969253125,0,0
2015-12-20,2.561938990435937,3,0
2015-12-21,8.952978386453124,8,0
2015-12-22,1.063050499953123,8,0
2015-12-23,0.270411236820312,4,0
2015-12-24,-0.7086128492546875,3,0
2015-12-25,-2.84266010689375,0,1
2015-12-26,9.419972400440624,0,1
2015-12-27,-2.417003017928126,0,0
2015-12-28,12.444073526690627,6,5
2015-12-29,12.009336223899998,3,0
2015-12-30,-4.988137845635937,2,0
2015-12-31,11.678912952292189,3,0
2016-01-01,4.780485296039062,2,0
2016-01-02,19.076929274051565,5,0
2016-01-03,4.770776630578126,3,0
2016-01-04,-2.860346360342186,10,0
2016-01-05,6.039134907050001,6,0
2016-01-06,9.093234278476562,6,3
2016-01-07,3.8283551815124994,3,1
2016-01-08,9.657271082051563,3,12
2016-01-09,0.22010761958750003,3,5
2016-01-10,14.2252962378,1,2
2016-01-11,15.209094908946874,0,0
2016-01-12,-0.7849791003343753,1,0
2016-01-13,-0.5019955768328117,2,2
2016-01-14,-0.7997661407921868,4,2
2016-01-15,7.531574604589062,2,0
2016-01-16,-1.889293486307814,0,0
2016-01-17,0.16976344665312482,6,1
2016-01-18,6.930998881328124,1,0
2016-01-19,1.4940384754718732,3,0
2016-01-20,8.448670653509375,3,2
2016-01-21,6.062179099065624,3,1
2016-01-22,-0.14474624395468716,7,0
2016-01-23,10.453270255151562,4,0
2016-01-24,16.212920921646877,0,2
2016-01-25,4.174809035009375,11,0
2016-01-26,5.610887904415627,8,0
2016-01-27,7.78829051208125,2,5
2016-01-28,-6.747275936831251,2,5
2016-01-29,1.2050166805375007,6,4
2016-01-30,-3.6245197193859378,0,0
2016-01-31,6.204634881620311,1,0
2016-02-01,6.515820392149998,3,0
2016-02-02,8.616415312178123,15,0
2016-02-03,2.522615058773437,5,0
2016-02-04,5.556441257742188,2,0
2016-02-05,-3.779463316504687,5,0
2016-02-06,4.863309070442188,5,0
2016-02-07,10.827790836339062,11,0
2016-02-08,4.5347132833781245,4,0
2016-02-09,-2.1361529647656248,12,15
2016-02-10,-1.0327180477781246,2,8
2016-02-11,2.9910695113515624,6,0
2016-02-12,4.632271682734374,9,0
2016-02-13,2.0158041271593756,2,0
2016-02-14,0.46292132941093733,2,0
2016-02-15,2.1093117151546874,1,0
2016-02-16,6.0932307183375,1,3
2016-02-17,18.042700574878126,3,1
2016-02-18,-0.18950686197656275,5,1
2016-02-19,3.4013715784593765,1,0
2016-02-20,-1.380526072270312,2,0
2016-02-21,3.225700719795313,0,8
2016-02-22,2.9139520060421873,0,3
2016-02-23,1.9051828082421878,0,0
2016-02-24,5.200172294196875,2,0
2016-02-25,-0.5853239566875015,6,0
2016-02-26,-4.286848005245313,17,0
2016-02-27,3.7990493444984375,5,2
2016-02-28,9.73971044384375,7,5
2016-02-29,0.46242997221093773,8,2
2016-03-01,2.7282081687624995,1,2
2016-03-02,-2.2702563732218746,5,2
2016-03-03,1.2589285709640627,1,0
2016-03-04,2.19125885884375,3,0
2016-03-05,7.017229078835937,4,6
2016-03-06,5.46724321565625,8,5
2016-03-07,6.86780202265,4,1
2016-03-08,9.984199186129686,3,0
2016-03-09,-2.52890174425625,0,1
2016-03-10,0.0881017663390633,0,1
2016-03-11,-0.17442118727812428,0,0
2016-03-12,3.422158400740625,0,0
2016-03-13,3.810536178679687,3,2
2016-03-14,12.383003865015624,7,4
2016-03-15,1.5881733239843747,6,0
2016-03-16,-3.9892376082937497,7,0
2016-03-17,3.4295302356968755,0,0
2016-03-18,6.847879717507812,1,0
2016-03-19,2.5289215005234373,9,3
2016-03-20,2.9677892272093755,1,1
2016-03-21,-3.988977043004687,3,2
2016-03-22,2.138422070371875,1,0
2016-03-23,-2.3039118108484384,3,0
2016-03-24,-1.9863565563765624,0,0
2016-03-25,-1.2135052550750003,8,0
2016-03-26,1.1023343829484369,2,0
2016-03-27,1.7598659178140617,0,3
2016-03-28,-1.5107628762375005,2,1
2016-03-29,-0.676611253878125,0,0
2016-03-30,5.629250729189062,6,0
2016-03-31,4.936278217070312,16,0
2016-04-01,0.12069411176718736,4,0
2016-04-02,4.900242865000001,11,0
2016-04-03,1.8388997452187499,9,0
2016-04-04,1.0522440232375003,9,0
2016-04-05,2.349535335301563,5,0
2016-04-06,18.13549207,3,0
2016-04-07,3.2303419456562494,8,0
2016-04-08,-4.524226605506249,1,0
2016-04-09,-0.7160127716765614,6,8
2016-04-10,-1.0963108258078123,12,2
2016-04-11,6.533386366042187,8,4
2016-04-12,8.789143835523436,0,0
2016-04-13,-5.9318374730093755,2,2
2016-04-14,1.2735943955078124,1,2
2016-04-15,4.037944302689062,0,0
2016-04-16,-0.5941992753421879,3,4
2016-04-17,-0.5816025367624995,0,7
2016-04-18,8.962079650520312,29,0
2016-04-19,6.49497966389375,2,0
2016-04-20,0.6756992629515626,0,0
2016-04-21,-2.194365254526561,3,0
2016-04-22,1.3482216291875004,1,0
2016-04-23,0.19538553345937482,8,1
2016-04-24,3.5563841720734377,5,3
2016-04-25,-0.1487696719796876,10,1
2016-04-26,3.5213836028624996,0,10
2016-04-27,7.804264702517187,2,2
2016-04-28,2.1856484063453117,0,2
2016-04-29,17.830265404571875,1,0
2016-04-30,-7.606866439778125,0,0
2016-05-01,20.067840966771875,2,0
2016-05-02,9.445372213457812,1,3
2016-05-03,8.12991949030625,0,0
2016-05-04,13.975485410957814,1,0
2016-05-05,0.8848554949312497,0,3
2016-05-06,-5.6682689479203106,1,1
2016-05-07,2.6973206147765625,0,0
2016-05-08,-5.6043872653875,2,0
2016-05-09,4.107733158142187,4,1
2016-05-10,-2.1151444136343764,6,0
2016-05-11,10.418664964295312,4,0
2016-05-12,1.7362446006843726,1,0
2016-05-13,6.782723656959375,11,0
2016-05-14,-6.065237065339062,5,0
2016-05-15,1.2101359724281258,2,7
2016-05-16,2.9889882866390627,0,1
2016-05-17,11.536886956392188,1,1
2016-05-18,-1.3325891886593757,0,0
2016-05-19,-1.286702814417187,1,0
2016-05-20,7.777975195615625,3,0
2016-05-21,14.91442964295,3,0
2016-05-22,1.6413685212062497,1,0
2016-05-23,14.449947802937501,9,1
2016-05-24,1.378694377725001,0,0
2016-05-25,0.2855470628687504,3,0
2016-05-26,-3.3966260910703117,1,2
2016-05-27,5.675190522289063,2,0
2016-05-28,9.315739025879687,5,2
2016-05-29,20.47785451912656,7,0
2016-05-30,25.987122831437496,7,0
2016-05-31,6.412692154343752,0,1
2016-06-01,8.862963660189063,2,1
2016-06-02,2.287534524064064,2,0
2016-06-03,3.363074868840627,0,0
2016-06-04,15.262652336395313,2,1
2016-06-05,8.2762354261875,5,0
2016-06-06,18.547198742070314,4,0
2016-06-07,15.5099105586375,6,1
2016-06-08,3.5511259652937497,7,0
2016-06-09,-0.5504138074640608,6,0
2016-06-10,7.295846996145313,2,0
2016-06-11,7.883698544290624,0,1
2016-06-12,14.598946043101563,4,0
2016-06-13,5.429022877103122,5,1
2016-06-14,-0.10659190012187558,5,0
2016-06-15,14.3588062663,7,0
2016-06-16,-7.209610995528127,1,0
2016-06-17,2.862472086142189,1,0
2016-06-18,28.96642833369375,0,0
2016-06-19,35.44449142201406,0,0
2016-06-20,8.794382445171873,6,0
2016-06-21,15.010638386151566,3,0
2016-06-22,-1.3941178513593755,0,0
2016-06-23,3.094227828832814,0,5
2016-06-24,7.421462194835939,0,0
2016-06-25,0.3072597699312496,1,0
2016-06-26,13.365202735360937,1,0
2016-06-27,-0.16891315591093914,1,1
2016-06-28,16.715087872892184,7,1
2016-06-29,8.734919117251561,3,0
2016-06-30,10.329108008303125,0,0
2016-07-01,-5.8405984137218745,0,0
2016-07-02,-4.254469385268749,2,3
2016-07-03,10.168705868642189,1,1
2016-07-04,3.7471825630999973,1,2
2016-07-05,0.3547911319609369,0,0
2016-07-06,-0.14454835094687546,4,0
2016-07-07,6.963414723871874,2,0
2016-07-08,11.840621040770312,4,0
2016-07-09,13.827097567037498,1,0
