,libbitcoin/libbitcoin-system,bitcoinj/bitcoinj,bitcoin/bitcoin
2021-09-06,0.0,1,10
2021-09-07,0.0,7,29
2021-09-08,0.0,5,10
2021-09-09,0.0,0,26
2021-09-10,0.0,0,15
2021-09-11,0.0,0,2
2021-09-12,0.0,0,7
2021-09-13,0.0,0,7
2021-09-14,0.0,0,8
2021-09-15,0.0,0,19
2021-09-16,0.0,0,37
2021-09-17,0.0,3,8
2021-09-18,0.0,1,2
2021-09-19,0.0,3,2
2021-09-20,0.0,4,19
2021-09-21,0.0,2,28
2021-09-22,0.0,3,11
2021-09-23,0.0,7,18
2021-09-24,0.0,1,19
2021-09-25,0.0,3,11
2021-09-26,0.0,0,8
2021-09-27,0.0,0,21
2021-09-28,0.0,1,39
2021-09-29,0.0,7,49
2021-09-30,0.0,0,17
2021-10-01,0.0,0,11
2021-10-02,0.0,0,2
2021-10-03,0.0,0,4
2021-10-04,0.0,0,16
2021-10-05,2.0,3,42
2021-10-06,-0.3999999999999999,2,18
2021-10-07,-0.16000000000000014,0,15
2021-10-08,-0.09600000000000007,0,10
2021-10-09,-0.06720000000000002,1,1
2021-10-10,-0.05107200000000003,1,0
2021-10-11,-0.04085760000000002,0,24
2021-10-12,-0.03385344000000002,0,16
2021-10-13,-0.02877542399999988,0,14
2021-10-14,-0.02493870079999993,0,6
2021-10-15,0.0,0,18
2021-10-16,0.0,0,6
2021-10-17,0.0,0,4
2021-10-18,2.0,0,11
2021-10-19,-0.3999999999999999,0,12
2021-10-20,-0.16000000000000014,0,21
2021-10-21,-0.09600000000000007,0,27
2021-10-22,0.9328,2,24
2021-10-23,-0.25107199999999996,0,1
2021-10-24,-0.12085760000000009,1,1
2021-10-25,-0.08185344000000006,0,12
2021-10-26,-0.06237542399999989,0,4
2021-10-27,-0.05047470079999994,0,3
2021-10-28,-0.02042880000000001,0,11
2021-10-29,-0.01692672000000001,0,6
2021-10-30,-0.01438771199999994,0,2
2021-10-31,-0.012469350399999964,0,2
2021-11-01,0.0,0,6
2021-11-02,0.0,0,9
2021-11-03,0.0,1,26
2021-11-04,0.0,0,8
2021-11-05,0.0,0,2
2021-11-06,10.0,0,2
2021-11-07,-1.9999999999999996,0,1
2021-11-08,-0.8000000000000007,0,16
2021-11-09,1.5199999999999996,0,22
2021-11-10,-0.736,0,18
2021-11-11,-0.4153600000000003,0,5
2021-11-12,12.699712,0,39
2021-11-13,8.1635328,0,5
2021-11-14,3.5650508800000003,0,6
2021-11-15,0.9304488959999997,0,23
2021-11-16,-2.3586534400000008,0,19
2021-11-17,-1.3863434240000008,3,18
2021-11-18,-0.9986091008000004,1,10
2021-11-19,-0.7579161600000004,0,5
2021-11-20,-0.6183797759999994,0,3
2021-11-21,-0.520568627199999,0,8
2021-11-22,-0.3055837183999992,1,9
2021-11-23,0.8551636992000005,0,5
2021-11-24,-0.24987740159999983,0,11
2021-11-25,20.92,0,22
2021-11-26,10.752,0,11
2021-11-27,6.2863999999999995,0,1
2021-11-28,8.566464,0,7
2021-11-29,14.073971199999999,0,19
2021-11-30,-2.4251827200000005,0,21
2021-12-01,-2.140032512000002,0,28
2021-12-02,-2.0240584704000013,0,27
2021-12-03,-2.3031275519999994,0,29
2021-12-04,-1.7250243583999991,0,0
2021-12-05,-1.170843647999999,0,16
2021-12-06,-0.8121979903999991,0,33
2021-12-07,4.430431436800001,0,46
2021-12-08,8.651249254400001,0,28
2021-12-09,13.5044204544,0,27
2021-12-10,13.7206735872,0,30
2021-12-11,-3.5404693504000004,0,11
2021-12-12,1.928319999999998,0,5
2021-12-13,-0.9191040000000008,0,22
2021-12-14,-2.198297600000001,7,18
2021-12-15,-1.4949145600000004,0,33
2021-12-16,-1.1598417919999997,0,22
2021-12-17,46.104684544,0,10
2021-12-18,-2.0455578623999973,0,12
2021-12-19,-5.738714931200002,0,1
2021-12-20,-3.0267307008000017,0,12
2021-12-21,-2.0543221760000003,0,2
2021-12-22,-1.4939307008000007,0,8
2021-12-23,-1.1644416000000006,1,10
2021-12-24,-0.9589862400000005,2,13
2021-12-25,-0.8116362239999972,1,3
2021-12-26,-0.7011611647999979,0,6
2021-12-27,-0.09975480319999971,0,10
2021-12-28,0.0,0,15
2021-12-29,19.0,0,9
2021-12-30,4.200000000000001,0,10
2021-12-31,-1.120000000000001,2,4
2022-01-01,-1.9520000000000013,4,1
2022-01-02,-1.1824000000000006,1,15
2022-01-03,0.15001599999999948,1,14
2022-01-04,11.1403648,2,24
2022-01-05,2.98388992,3,27
2022-01-06,-0.6576378879999996,0,16
2022-01-07,-1.8754727935999997,0,8
2022-01-08,-0.00526622720000014,0,1
2022-01-09,7.150600499199999,0,5
2022-01-10,8.83751168,0,6
2022-01-11,2.720846848,0,17
2022-01-12,2.1748601856,0,19
2022-01-13,3.4278520832000003,0,11
2022-01-14,-2.5859083264000002,0,13
2022-01-15,-1.4077918208000009,0,3
2022-01-16,4.016265728,0,2
2022-01-17,8.2343822336,0,14
2022-01-18,0.9850600448000009,0,7
2022-01-19,0.7293044736000001,0,10
2022-01-20,-0.8163149824,0,15
2022-01-21,5.7556469759999995,0,0
2022-01-22,-2.1907201024,0,2
2022-01-23,-1.0998656000000007,1,2
2022-01-24,1.2308710399999998,0,17
2022-01-25,1.0040468480000007,0,26
2022-01-26,2.0077946880000006,0,23
2022-01-27,-1.1089688575999999,0,7
2022-01-28,-0.5734828032000002,3,23
2022-01-29,-0.3754553343999997,0,1
2022-01-30,-0.28001505279999983,0,2
2022-01-31,-0.15131904000000007,0,23
2022-02-01,0.876084736,0,14
2022-02-02,2.6955057152000004,0,14
2022-02-03,1.2518981632000004,0,13
2022-02-04,-0.7254080512000001,0,16
2022-02-05,-0.33760000000000023,0,7
2022-02-06,-0.2223360000000001,0,3
2022-02-07,1.8357632,0,9
2022-02-08,-0.5292851199999999,0,13
2022-02-09,-0.26602547200000015,0,21
2022-02-10,-0.1854859263999999,0,11
2022-02-11,-0.1333834751999998,2,12
2022-02-12,-0.07601070079999996,1,7
2022-02-13,-0.04085760000000002,0,7
2022-02-14,0.96614656,1,30
2022-02-15,2.7712245760000003,0,15
2022-02-16,2.2950612992000003,2,8
2022-02-17,-0.8880000000000001,0,20
2022-02-18,-0.4176000000000003,10,12
2022-02-19,-0.27033600000000013,0,5
2022-02-20,-0.1978368000000001,0,10
2022-02-21,-0.1548211200000001,0,23
2022-02-22,-0.126454272,1,36
2022-02-23,-0.10641264639999981,7,17
2022-02-24,-0.0805711871999997,4,13
2022-02-25,5.9625919488,1,11
2022-02-26,0.8000000000000003,0,0
2022-02-27,-0.8800000000000003,0,1
2022-02-28,-0.44800000000000034,0,9
2022-03-01,-0.29760000000000014,0,5
2022-03-02,4.779584,0,16
2022-03-03,-0.17364479999999993,0,11
2022-03-04,-0.7424179200000004,6,5
2022-03-05,-0.44017971199999995,2,1
2022-03-06,-0.31959152639999977,1,6
2022-03-07,-0.18621870080000003,10,17
2022-03-08,-0.12768000000000007,2,6
2022-03-09,-0.10506240000000006,2,14
2022-03-10,-0.0888652799999997,0,25
2022-03-11,-0.07673446399999977,0,11
2022-03-12,-0.012469350399999964,0,5
2022-03-13,0.0,0,7
2022-03-14,0.0,4,14
2022-03-15,0.0,1,11
2022-03-16,0.0,0,27
2022-03-17,0.0,0,27
2022-03-18,2.0,0,13
2022-03-19,-0.3999999999999999,3,0
2022-03-20,-0.16000000000000014,0,1
2022-03-21,-0.09600000000000007,2,9
2022-03-22,-0.06720000000000002,7,19
2022-03-23,-0.05107200000000003,0,21
2022-03-24,-0.04085760000000002,1,34
2022-03-25,-0.03385344000000002,3,36
2022-03-26,-0.02877542399999988,4,1
2022-03-27,-0.02493870079999993,0,1
2022-03-28,0.0,0,18
2022-03-29,0.0,0,14
2022-03-30,0.0,13,23
2022-03-31,0.0,5,13
2022-04-01,0.0,8,18
2022-04-02,0.0,6,6
2022-04-03,0.0,0,5
2022-04-04,0.0,0,17
2022-04-05,0.0,0,37
2022-04-06,0.0,0,32
2022-04-07,0.0,0,15
2022-04-08,0.0,0,10
2022-04-09,0.0,1,2
2022-04-10,0.0,2,4
2022-04-11,0.0,0,14
2022-04-12,0.0,3,5
2022-04-13,0.0,2,13
2022-04-14,0.0,10,19
2022-04-15,0.0,4,12
2022-04-16,0.0,6,19
2022-04-17,0.0,3,6
2022-04-18,0.0,5,11
2022-04-19,0.0,11,34
2022-04-20,0.0,7,28
2022-04-21,0.0,1,27
2022-04-22,0.0,0,13
2022-04-23,0.0,0,3
2022-04-24,0.0,0,7
2022-04-25,0.0,0,27
2022-04-26,0.0,0,30
2022-04-27,0.0,0,32
2022-04-28,0.0,3,36
2022-04-29,0.0,3,10
2022-04-30,0.0,5,8
2022-05-01,0.0,1,3
2022-05-02,0.0,2,8
2022-05-03,0.0,6,8
2022-05-04,0.0,0,21
2022-05-05,0.0,0,12
2022-05-06,0.0,0,8
2022-05-07,0.0,0,2
2022-05-08,0.0,0,3
2022-05-09,0.0,0,14
2022-05-10,0.0,0,20
2022-05-11,0.0,0,10
2022-05-12,0.0,0,15
2022-05-13,0.0,0,12
2022-05-14,0.0,0,2
2022-05-15,0.0,0,12
2022-05-16,0.0,0,18
2022-05-17,2.0,0,17
2022-05-18,-0.3999999999999999,0,24
2022-05-19,4.84,0,20
2022-05-20,-1.0959999999999999,0,38
2022-05-21,-0.4672000000000004,0,6
2022-05-22,-0.2910720000000002,0,4
2022-05-23,-0.2088576000000001,0,19
2022-05-24,-0.16153344000000008,2,13
2022-05-25,-0.13091942399999992,0,18
2022-05-26,3.8904276992,0,18
2022-05-27,29.12806144,0,11
2022-05-28,3.6176532480000017,0,3
2022-05-29,-1.5920000000000023,0,5
2022-05-30,-2.974400000000002,0,24
2022-05-31,10.169856,2,17
2022-06-01,-1.7277952,0,10
2022-06-02,-0.39673088000000156,0,18
2022-06-03,-0.9822484480000007,0,2
2022-06-04,-1.5712623615999985,0,3
2022-06-05,15.881630208,0,6
2022-06-06,-0.9792742399999992,0,7
2022-06-07,2.673941708799999,0,15
2022-06-08,5.671100416,0,21
2022-06-09,4.0521101312,0,9
2022-06-10,1.1144471551999997,0,7
2022-06-11,13.6247759872,0,3
2022-06-12,21.3860100096,2,8
2022-06-13,2.4909967360000005,1,12
2022-06-14,7.3356419071999985,0,17
2022-06-15,-0.6755059712000016,2,19
2022-06-16,14.820173311999998,0,15
2022-06-17,-1.4189724671999997,0,8
2022-06-18,5.601027379199999,1,3
