,etcd-io/etcd,apache/zookeeper,hashicorp/consul
2019-11-12,-1.0747110399999997,0,3
2019-11-13,1.5373711359999997,1,3
2019-11-14,0.30628587520000017,2,2
2019-11-15,-0.5529387008000001,2,4
2019-11-16,-0.3036800000000002,0,0
2019-11-17,-0.21734400000000012,0,0
2019-11-18,-0.16930560000000008,1,9
2019-11-19,4.86166784,0,5
2019-11-20,-0.11662899199999965,1,0
2019-11-21,0.35429785599999986,2,2
2019-11-22,-0.5593264128000001,2,3
2019-11-23,-0.3084693504000001,1,1
2019-11-24,-0.20928000000000013,0,0
2019-11-25,2.83872,1,4
2019-11-26,2.2694016,0,4
2019-11-27,5.05070592,0,0
2019-11-28,-1.6776611839999997,1,0
2019-11-29,-0.7516570624000005,1,3
2019-11-30,-0.47787735040000023,0,0
2019-12-01,-0.33949440000000014,0,0
2019-12-02,4.73471744,0,3
2019-12-03,-1.2165160959999997,3,6
