,twbs/bootstrap,mui/material-ui,ant-design/ant-design
2021-06-20,0,5,-0.552607327643749
2021-06-21,0,5,-0.38389259353124927
2021-06-22,7,9,2.693440641396876
2021-06-23,6,2,3.4594138343343754
2021-06-24,2,14,-0.7256813655906249
2021-06-25,1,11,4.613366081696875
2021-06-26,0,2,-0.7226596045984377
2021-06-27,0,5,0.6104043398562504
2021-06-28,1,12,0.6535469625000001
2021-06-29,2,5,5.665758361250001
2021-06-30,0,4,6.172836525953125
2021-07-01,0,8,-0.14844237217031298
2021-07-02,0,2,6.28815685860625
2021-07-03,0,0,-0.1455953275781252
2021-07-04,0,2,0.24891202857031325
2021-07-05,0,7,1.4223861657343755
2021-07-06,3,7,2.3890823194484385
2021-07-07,0,8,1.291393633120313
2021-07-08,3,9,4.350621659925
2021-07-09,0,12,2.1078800829828124
2021-07-10,0,5,-0.7758537523953124
2021-07-11,0,1,-0.4729532520171871
2021-07-12,1,7,12.699313404448437
2021-07-13,0,4,4.470288157682813
2021-07-14,3,12,2.6331496508812497
2021-07-15,0,11,-1.1797877023890628
2021-07-16,3,2,2.282467141100001
2021-07-17,0,4,-0.8181919517265616
2021-07-18,1,1,-0.5106532201078114
2021-07-19,2,8,4.626842873750001
2021-07-20,1,9,5.194414203296875
2021-07-21,2,7,-0.08431999606093754
2021-07-22,15,7,6.359347595221875
2021-07-23,0,6,1.9138110011062497
2021-07-24,0,4,-0.8767636890468747
2021-07-25,1,2,0.45713037989218785
2021-07-26,5,10,2.5193051937500006
2021-07-27,4,7,2.352629494921876
2021-07-28,5,2,4.285517825476563
2021-07-29,14,2,2.0817341605187503
2021-07-30,1,7,1.2027376176046876
2021-07-31,0,2,0.3115033307015628
2021-08-01,0,0,-0.502939041357812
2021-08-02,0,0,5.673093310734376
2021-08-03,5,6,1.1456298071671875
2021-08-04,6,7,3.328247984595313
2021-08-05,2,9,0.19024001356406228
2021-08-06,0,3,0.43297639327343795
2021-08-07,0,3,-0.4524523798890621
2021-08-08,0,8,1.7062784069125008
2021-08-09,0,11,1.5850854449640628
2021-08-10,4,3,4.5409754294062505
2021-08-11,0,9,1.2098167112531248
2021-08-12,0,4,0.397348334115625
2021-08-13,0,8,2.539684080590625
2021-08-14,0,3,-0.5818371905515622
2021-08-15,0,0,-0.34231902003593706
2021-08-16,0,10,6.75446991896875
2021-08-17,0,19,5.104168912646875
2021-08-18,2,7,1.9366610748499997
2021-08-19,0,2,0.11878937753906227
2021-08-20,2,3,-0.6102846068374996
2021-08-21,1,2,-0.4043960415828117
2021-08-22,0,0,1.6954813548921883
2021-08-23,2,16,6.57435930125
2021-08-24,0,16,-0.9791431561093751
2021-08-25,0,6,1.4653550529046877
2021-08-26,0,4,1.4689832494875001
2021-08-27,0,4,0.49836412937656305
2021-08-28,0,4,0.6054598724640627
2021-08-29,0,3,0.6423535200000003
2021-08-30,8,6,2.6561490002187504
2021-08-31,6,5,5.46350407881875
2021-09-01,0,11,3.0924173647484374
2021-09-02,2,16,1.1532347189687497
2021-09-03,1,4,3.310705710146875
2021-09-04,1,2,0.17305302316250026
2021-09-05,0,2,0.4151026006984381
2021-09-06,5,5,9.504987670698439
2021-09-07,4,3,3.6553024809171877
2021-09-08,7,20,1.7830652542984375
2021-09-09,5,3,0.9897189402218749
2021-09-10,1,5,1.1894894163250007
2021-09-11,0,0,3.2806933341156257
2021-09-12,0,1,-0.8754487944093745
2021-09-13,1,6,7.478610559448438
2021-09-14,2,9,2.8134049985578127
2021-09-15,3,13,5.9336812958125
2021-09-16,0,8,-0.2916776192265629
2021-09-17,0,9,1.186531373860938
2021-09-18,0,3,1.2636068838968755
2021-09-19,0,3,1.312028442865626
2021-09-20,0,12,-0.6554727801437493
2021-09-21,1,9,-0.4174971266249993
2021-09-22,0,7,2.673159541400001
2021-09-23,0,4,1.4884501774968752
2021-09-24,0,4,10.515894801732813
2021-09-25,0,4,0.6484531039328116
2021-09-26,0,0,0.12789077639687474
2021-09-27,0,4,3.370890418896875
2021-09-28,8,9,1.1821952574281256
2021-09-29,4,6,0.3132856362500006
2021-09-30,0,3,5.4474295309531255
2021-10-01,1,5,-0.9934546173890622
2021-10-02,0,1,1.4383094467562505
2021-10-03,0,0,-0.5991617501765621
2021-10-04,3,9,-0.32715657808749926
2021-10-05,13,11,0.764277990401563
2021-10-06,0,7,-0.2841228074249995
2021-10-07,2,9,-0.17016169558749966
2021-10-08,3,4,2.8793672443703127
2021-10-09,3,2,5.606756992284375
2021-10-10,2,0,-0.7702533760312505
2021-10-11,4,7,1.6145402824281248
2021-10-12,1,9,1.55591880375
2021-10-13,6,2,6.528106436984375
2021-10-14,0,6,5.0084146099640625
2021-10-15,0,5,-0.1255781637500002
2021-10-16,0,0,-0.7383256165468748
2021-10-17,0,0,-0.5018014607015617
2021-10-18,0,5,2.635803217284376
2021-10-19,0,6,4.44917889396875
2021-10-20,0,12,1.156320970146875
2021-10-21,2,3,1.32599991381875
2021-10-22,0,6,0.3782169579046877
2021-10-23,0,0,-0.4586241782312495
2021-10-24,0,2,-0.27179364003593703
2021-10-25,0,2,1.7988503487500005
2021-10-26,1,5,2.636606554703125
2021-10-27,0,17,1.4723337098140625
2021-10-28,1,15,2.5115197062890626
2021-10-29,3,5,2.436146972646875
2021-10-30,0,1,1.3874129819125
2021-10-31,0,2,1.4551018724640625
2021-11-01,4,12,0.46860557000000025
2021-11-02,2,7,6.56392051021875
2021-11-03,2,5,-0.9988513241187501
2021-11-04,0,4,4.465841190110938
2021-11-05,1,3,3.1424962421312497
2021-11-06,0,0,-0.8881671641546872
2021-11-07,0,0,-0.5149998386390622
2021-11-08,0,5,4.643525385146876
2021-11-09,2,14,-0.7672556418374996
2021-11-10,0,7,2.569345893854688
2021-11-11,0,2,4.390591500998438
2021-11-12,0,5,1.169471149921875
2021-11-13,0,1,0.3286487352578126
2021-11-14,0,0,-0.49389297264374976
2021-11-15,2,8,1.6908687687500006
2021-11-16,1,5,4.562263647421876
2021-11-17,0,7,5.216018586070312
2021-11-18,0,8,3.9913858047031248
2021-11-19,0,6,0.9377874723140622
2021-11-20,0,4,1.1962294150390627
2021-11-21,0,1,-0.6897487930874995
2021-11-22,0,6,1.5565906924640633
2021-11-23,4,8,2.4675140677187506
2021-11-24,1,3,2.33942998985
2021-11-25,11,12,4.294569852976562
2021-11-26,2,6,14.09142890220625
2021-11-27,0,0,0.011960718789061353
2021-11-28,0,4,-1.1900961061031252
2021-11-29,2,17,0.25236611492812533
2021-11-30,2,6,0.36057499771875157
2021-12-01,30,1,5.427329954631251
2021-12-02,3,10,3.9874663345953127
2021-12-03,1,4,3.9150699085640626
2021-12-04,0,3,0.8595143995859376
2021-12-05,0,1,4.134126823429688
2021-12-06,0,12,1.026433586178125
2021-12-07,5,0,1.2344696657343754
2021-12-08,0,8,4.295251844448438
2021-12-09,4,3,0.03036672562031295
2021-12-10,5,5,-0.6839359365437494
2021-12-11,0,2,-0.43889178275781193
2021-12-12,0,0,2.6930306050390636
2021-12-13,0,4,-0.5143969376499996
2021-12-14,3,6,-0.3002450937109371
2021-12-15,5,9,1.8099351751468753
2021-12-16,3,1,1.6622795336000002
2021-12-17,1,6,0.6100871743046876
2021-12-18,2,3,-0.29488489003593754
2021-12-19,0,0,-0.17660608874999983
2021-12-20,1,10,0.8692365609531253
2021-12-21,9,5,5.795583417392188
2021-12-22,0,8,1.2903718324999995
2021-12-23,2,5,1.4470139689687498
2021-12-24,0,4,1.4713094726468747
2021-12-25,0,3,-0.5134577680874997
2021-12-26,0,0,-0.3065863650359371
2021-12-27,0,4,6.779375728750001
2021-12-28,2,2,7.123986984484375
2021-12-29,0,2,5.738446351870312
2021-12-30,0,2,2.622458841253124
2021-12-31,0,5,2.8542407763968747
2022-01-01,0,2,-1.0935515811031244
2022-01-02,0,0,1.3234967074281259
2022-01-03,1,5,-0.6924192237499991
2022-01-04,2,2,8.515021151390625
2022-01-05,5,6,1.7128906043734375
2022-01-06,0,1,0.02248315360312525
2022-01-07,0,6,0.33482649518593766
2022-01-08,0,0,-0.5146551872062493
2022-01-09,0,0,-0.33632105264374923
2022-01-10,0,6,6.764892511468751
2022-01-11,2,5,6.107093741178125
2022-01-12,0,6,4.836325331609375
2022-01-13,3,10,2.756949679379687
2022-01-14,0,2,3.9400039331265626
2022-01-15,0,1,-0.12642191555156224
2022-01-16,0,0,-0.7763251900359367
2022-01-17,0,9,0.463359538750001
2022-01-18,1,4,6.480114360140626
2022-01-19,1,5,3.908773363639063
2022-01-20,0,6,4.913996556654688
2022-01-21,0,4,2.7975406389718747
2022-01-22,0,2,-1.0657849214718749
2022-01-23,0,0,-0.6318543381953119
2022-01-24,0,8,3.5698146137140636
2022-01-25,3,3,0.26761525073437575
2022-01-26,0,7,-0.5542845998953119
2022-01-27,0,3,3.615156239670313
2022-01-28,0,5,0.3450710742265628
2022-01-29,11,0,-0.4537958672781247
2022-01-30,12,0,4.73863978985625
2022-01-31,1,10,0.33131320250000007
2022-02-01,11,9,-0.4594964483124998
2022-02-02,0,6,-0.2994285231593748
2022-02-03,1,5,-0.19774815003593693
2022-02-04,0,1,-0.15061319831249953
2022-02-05,0,0,-0.12509053565937464
2022-02-06,3,6,-0.07702934628593727
2022-02-07,4,16,2.941064738671875
2022-02-08,6,2,1.6484374243046873
2022-02-09,4,2,1.6566011474640623
2022-02-10,0,11,5.624499999999999
2022-02-11,4,5,4.191012499999999
2022-02-12,0,1,1.0833247499999996
2022-02-13,0,1,-0.7090445375000001
2022-02-14,3,11,8.551686386250001
2022-02-15,5,7,3.7657706434531253
2022-02-16,3,4,9.827598598860938
2022-02-17,5,3,4.2179599288968745
2022-02-18,0,3,4.420537410584375
2022-02-19,11,1,-1.5522853227937496
2022-02-20,0,2,-0.9284602512109363
2022-02-21,0,4,4.345289716178127
2022-02-22,5,4,-0.007040935890623823
2022-02-23,2,4,3.2538655283484386
2022-02-24,3,10,2.1197200416484376
2022-02-25,7,3,4.171828066510938
2022-02-26,3,0,-0.958049243309375
2022-02-27,0,2,6.4745300722843755
2022-02-28,10,8,0.9624150062499999
2022-03-01,12,9,5.221753938671876
2022-03-02,3,0,3.8944928518046873
2022-03-03,0,6,-0.11740075584843712
2022-03-04,0,7,5.232088919559375
2022-03-05,0,1,-1.1088807101859373
2022-03-06,1,0,-0.6444871614296865
2022-03-07,0,11,6.559616091390626
2022-03-08,8,2,9.949607416217187
2022-03-09,10,8,3.3454614230843744
2022-03-10,6,7,12.617199548456249
2022-03-11,11,3,4.798737746804687
2022-03-12,1,3,-0.8784134806296873
2022-03-13,2,2,1.7628760472843759
2022-03-14,2,14,7.8632032387500015
2022-03-15,1,2,6.311409087640627
2022-03-16,0,3,7.172240182826563
2022-03-17,6,1,5.017720972026563
2022-03-18,2,1,5.165918718851563
2022-03-19,2,0,6.183007389637501
2022-03-20,0,1,1.1505040179828132
2022-03-21,0,7,9.608568592167188
2022-03-22,1,1,12.961026192751563
2022-03-23,0,10,6.297269219301563
2022-03-24,0,11,7.597482901321875
2022-03-25,1,5,15.566342412317187
2022-03-26,0,1,-1.2477275163609374
2022-03-27,0,1,-0.03611544812656087
2022-03-28,1,7,6.429967644415627
2022-03-29,1,5,8.104595942970315
2022-03-30,0,6,12.784198035620314
2022-03-31,6,9,3.1884907073203124
2022-04-01,1,5,3.845183139520313
2022-04-02,0,3,2.0622114228593755
2022-04-03,0,1,-0.6099044641781233
2022-04-04,4,3,-1.0730302761031234
2022-04-05,0,2,3.218613140803127
2022-04-06,5,9,5.983898030806252
2022-04-07,1,4,14.661823026906251
2022-04-08,1,5,8.652280356367186
2022-04-09,0,5,-2.2674897908093756
2022-04-10,0,0,-1.2598645635281247
2022-04-11,3,11,11.147270976840627
2022-04-12,3,8,11.169936774964064
2022-04-13,9,1,5.6561944241875
2022-04-14,0,2,7.850145121246875
2022-04-15,1,5,9.687634365248439
2022-04-16,1,4,-2.5796465837468743
2022-04-17,1,2,0.5498507221046891
2022-04-18,2,9,7.818210482500001
2022-04-19,7,2,12.236548592562501
2022-04-20,2,5,18.499055005365626
2022-04-21,4,7,6.517562300407811
2022-04-22,1,1,18.14180569455625
2022-04-23,0,3,5.192041943453124
2022-04-24,0,0,9.96902126456875
2022-04-25,0,12,3.8481751827187507
2022-04-26,2,5,5.328793467787502
2022-04-27,0,7,0.4159519487078147
2022-04-28,0,3,3.0209790161687526
2022-04-29,6,10,11.159359982839065
2022-04-30,8,1,3.555510222562501
2022-05-01,0,1,1.9827356408546883
2022-05-02,0,11,-1.5750924657765617
2022-05-03,0,11,2.9954048684234396
2022-05-04,0,27,2.9180776268734387
2022-05-05,0,12,8.918179096915626
2022-05-06,5,7,19.345304751064063
2022-05-07,4,1,25.967757440617184
2022-05-08,0,0,0.5119132539390598
2022-05-09,2,11,8.184093582721875
2022-05-10,1,5,4.122801754856251
2022-05-11,3,9,13.510567587937503
2022-05-12,0,9,0.7415938627937511
2022-05-13,11,6,11.628684225950002
2022-05-14,1,2,1.9696278975625012
2022-05-15,1,2,-0.34152484945781003
2022-05-16,2,4,6.32990896512969
2022-05-17,1,6,7.1782642203984395
2022-05-18,0,9,6.964540240995314
2022-05-19,0,13,8.904563313998437
2022-05-20,6,5,2.6471897973625005
2022-05-21,2,0,5.184259201387501
2022-05-22,0,0,-0.8624222430812492
2022-05-23,2,8,8.801823178789064
2022-05-24,3,7,6.163257662053126
2022-05-25,1,6,15.098347708821876
2022-05-26,3,2,6.171975038785937
2022-05-27,0,4,6.555814565254687
2022-05-28,1,1,0.6529856707765629
2022-05-29,0,1,2.306617224960939
2022-05-30,2,7,6.4639594067328145
2022-05-31,1,6,7.186900984807814
2022-06-01,3,7,16.951375771765626
2022-06-02,3,3,18.887846229696876
2022-06-03,2,10,-3.9094916140015634
2022-06-04,1,4,-2.0940301287140617
2022-06-05,1,2,-1.4186037468703103
2022-06-06,0,3,14.96852925782969
2022-06-07,1,6,4.585368081981251
2022-06-08,4,16,2.926349858821876
2022-06-09,0,7,5.227551062379688
2022-06-10,0,7,6.1748189154734385
2022-06-11,0,0,2.1552197442093757
2022-06-12,0,1,-0.38622194999999926
2022-06-13,3,10,3.997145522500001
2022-06-14,4,8,4.766323805500001
2022-06-15,1,6,2.585953599565626
2022-06-16,1,4,1.812784993420313
2022-06-17,0,8,8.979200676210938
2022-06-18,0,0,-1.6464340193765623
2022-06-19,0,0,0.10278166890000073
2022-06-20,1,5,2.3109412205906255
2022-06-21,2,8,12.224574104885939
2022-06-22,1,9,9.192067536726562
2022-06-23,0,10,8.955269918971874
2022-06-24,0,8,10.783158438309375
2022-06-25,1,0,-2.559504450264063
2022-06-26,0,0,-1.4698735091093738
2022-06-27,2,1,8.010972685734377
2022-06-28,3,1,6.327999269667189
2022-06-29,2,2,8.169084826939063
2022-06-30,3,1,0.8759266526109375
2022-07-01,0,5,4.494180627682813
2022-07-02,1,2,0.4528738029015633
2022-07-03,0,1,0.8812978045328139
2022-07-04,1,9,4.110705633750001
2022-07-05,1,8,9.874190237859375
2022-07-06,5,7,3.1774153230515627
