,decaporg/decap-cms,TryGhost/Ghost,strapi/strapi
2018-02-05,1,0,20.038706926253127
2018-02-06,0,1,60.059393843737496
2018-02-07,4,11,-4.669999224439064
2018-02-08,1,0,-0.6510494322171816
2018-02-09,1,0,20.523075382007814
2018-02-10,0,0,-16.662051342771875
2018-02-11,0,0,-8.023949212673434
2018-02-12,0,0,19.781383974484378
2018-02-13,1,1,4.576416712407809
2018-02-14,0,7,-5.542038623682814
2018-02-15,1,13,11.025082582873438
2018-02-16,0,0,10.983528450109375
2018-02-17,1,1,-6.300789101757815
2018-02-18,0,0,0.922389300817188
2018-02-19,2,2,17.57204810625
2018-02-20,0,11,10.972146888359374
2018-02-21,9,10,8.005990307179687
2018-02-22,6,3,14.222915126946877
2018-02-23,3,0,7.297753857054687
2018-02-24,1,0,-9.083309156003125
2018-02-25,0,0,-6.8780486354687485
2018-02-26,4,0,19.835866670959376
2018-02-27,13,0,7.774556235510936
2018-02-28,6,4,9.777068179817187
2018-03-01,0,0,20.06638085981406
2018-03-02,0,0,-1.5388908330640625
2018-03-03,1,0,-9.495202487382812
2018-03-04,10,1,-4.725753614953124
2018-03-05,1,6,17.06727716530156
2018-03-06,12,4,7.904170370124998
2018-03-07,0,1,14.49633921813125
2018-03-08,0,0,3.2432547777468734
2018-03-09,0,2,-0.9382046556406252
2018-03-10,0,0,-7.679609014420312
2018-03-11,0,0,-1.0069607250421875
2018-03-12,0,1,14.425438958751563
2018-03-13,0,3,5.2497249309390615
2018-03-14,1,11,15.404674379595313
2018-03-15,2,8,10.437666403917186
2018-03-16,0,5,0.9646461171781251
2018-03-17,0,0,-6.647061236882813
2018-03-18,0,0,-3.017778815345311
2018-03-19,0,20,27.257509459703126
2018-03-20,0,3,7.156489212270312
2018-03-21,0,2,-7.886782164893749
2018-03-22,0,2,1.9015125436140634
2018-03-23,0,1,16.93014343356719
2018-03-24,0,0,-4.163163801576564
2018-03-25,0,0,-6.330547927324998
2018-03-26,0,5,4.502107116253127
2018-03-27,5,9,14.132124665049998
2018-03-28,11,0,1.5695970999859359
2018-03-29,5,0,5.357845470779688
2018-03-30,0,0,9.154733554926562
2018-03-31,0,0,-3.243424933971877
2018-04-01,0,0,-4.454235454948437
2018-04-02,0,11,18.768352443103126
2018-04-03,2,6,8.278246439624999
2018-04-04,3,1,0.9748954880906258
2018-04-05,1,10,-1.2995968540796863
2018-04-06,0,10,1.4791293239843757
2018-04-07,0,0,-5.1967036582937505
2018-04-08,0,0,0.17327630569687535
2018-04-09,2,5,4.248694032070312
2018-04-10,1,8,9.207587539173435
2018-04-11,6,5,9.080461061362499
2018-04-12,7,3,11.931617627385936
2018-04-13,5,3,15.217406400828125
2018-04-14,1,1,-10.08013433425625
2018-04-15,0,8,0.7457774986203143
2018-04-16,5,1,7.975126470953126
2018-04-17,1,10,13.134370496692188
2018-04-18,0,6,11.496374795667187
2018-04-19,3,1,-2.777859274760937
2018-04-20,3,10,18.520901750460936
2018-04-21,0,0,-10.876881752548439
2018-04-22,0,0,-3.702090989353123
2018-04-23,4,8,23.98166922742344
2018-04-24,4,8,25.892571615149997
2018-04-25,5,21,3.949642643910938
2018-04-26,0,4,9.976914818265627
2018-04-27,0,0,3.686074107985938
2018-04-28,0,0,-10.610160440518749
2018-04-29,0,0,-4.415223408318748
2018-04-30,0,10,10.327825075735937
2018-05-01,1,19,7.225420475346873
2018-05-02,1,4,15.378213846653122
2018-05-03,0,3,11.570542166323436
2018-05-04,0,2,16.043234733484375
2018-05-05,0,0,-12.939082938120313
2018-05-06,0,0,-3.6521259767234344
2018-05-07,0,2,8.013067609485939
2018-05-08,0,10,7.808966865799999
2018-05-09,0,7,5.6518341425234375
2018-05-10,0,2,-3.371381597117189
2018-05-11,0,0,-2.7190241806968753
2018-05-12,2,0,-4.0925671850421885
2018-05-13,0,0,-2.3763140710343755
2018-05-14,3,9,28.547732940220314
2018-05-15,4,10,3.8734725110984343
2018-05-16,3,4,10.764297981489062
2018-05-17,3,9,14.454345810539063
2018-05-18,4,3,7.4407018096624995
2018-05-19,0,0,-8.919929716460937
2018-05-20,0,0,-4.941347114698436
2018-05-21,0,2,3.936264962500001
2018-05-22,0,7,9.715586777031248
2018-05-23,11,9,4.406784917046874
2018-05-24,3,2,13.860260638693749
2018-05-25,6,0,8.150603769951562
2018-05-26,0,0,-7.848054446134375
2018-05-27,0,0,-5.162296208704687
2018-05-28,0,6,19.97502982926875
2018-05-29,0,6,9.929623146392187
2018-05-30,0,1,4.206507045153124
2018-05-31,0,2,14.165629426570312
2018-06-01,0,5,3.6915578366281245
2018-06-02,0,3,-7.803600377170312
2018-06-03,0,0,-2.4821744592218735
2018-06-04,0,12,9.752158489784374
2018-06-05,0,5,5.028711988140623
2018-06-06,1,4,7.810433457098437
2018-06-07,2,7,9.961482880107813
2018-06-08,0,2,9.77331114788125
2018-06-09,0,0,-5.038859890839063
2018-06-10,0,0,-6.143389028273436
2018-06-11,1,13,19.5562020907375
2018-06-12,11,9,14.664723503082811
2018-06-13,2,5,26.535399732303127
2018-06-14,3,12,14.378179724721875
2018-06-15,1,6,-5.607862114023433
2018-06-16,1,0,-10.104411175487497
2018-06-17,1,1,11.588110727248438
2018-06-18,0,1,8.403417937585939
2018-06-19,0,6,15.582572919390625
2018-06-20,0,8,5.736371903270312
2018-06-21,0,6,-5.02672737843125
2018-06-22,0,2,-1.1400482963312513
2018-06-23,0,0,-0.5784319933890627
2018-06-24,0,10,-5.412894714826562
2018-06-25,0,6,0.8617800824859376
2018-06-26,1,9,7.488312905028124
2018-06-27,0,0,0.6505329371531232
2018-06-28,0,2,9.67818518365
2018-06-29,0,0,0.7132420399671862
2018-06-30,0,0,-0.807633052489062
2018-07-01,0,0,15.380634606776564
2018-07-02,1,7,-1.6905155618968752
2018-07-03,1,4,11.858056946687501
2018-07-04,0,0,-0.8978450048531244
2018-07-05,0,0,3.202985783845313
2018-07-06,0,0,7.2182413696343755
2018-07-07,0,0,-6.942054285118751
2018-07-08,0,0,2.6546541140578137
2018-07-09,0,2,2.9914861735218743
2018-07-10,0,8,13.641820406732812
2018-07-11,0,1,-5.571996593162501
2018-07-12,0,2,7.037203281432813
2018-07-13,0,0,13.475122097729686
2018-07-14,0,0,-8.373299962048439
2018-07-15,0,0,0.28191644797343907
2018-07-16,0,0,16.521255258156252
2018-07-17,0,4,7.909559600743748
2018-07-18,0,9,-1.3775535794109377
2018-07-19,0,0,0.942228729528126
2018-07-20,0,6,12.7288700878625
2018-07-21,3,0,-8.332703614107814
2018-07-22,0,0,-2.8626926964234367
2018-07-23,0,7,25.3246746079375
2018-07-24,3,8,7.7258828442562475
2018-07-25,4,9,-2.7558271866562496
2018-07-26,39,2,19.423609429665625
2018-07-27,13,0,-2.3077220874890614
2018-07-28,9,0,-4.805737656910936
2018-07-29,0,0,8.876575138059376
2018-07-30,1,4,2.7314973432343734
2018-07-31,8,5,32.254982552329686
2018-08-01,7,4,7.624910436449998
2018-08-02,1,3,-1.2994910855499988
2018-08-03,1,2,-4.901545079785937
2018-08-04,0,0,-6.870903091193749
2018-08-05,1,0,-2.9899185768921868
2018-08-06,2,0,9.876433600582812
2018-08-07,11,0,4.813816033334374
2018-08-08,1,14,30.6564850175625
2018-08-09,0,2,-2.3074716991890654
2018-08-10,1,7,-2.2890582242921873
2018-08-11,1,4,-6.655316155121874
2018-08-12,0,3,-2.6514608024140616
2018-08-13,1,7,-1.8165100130156242
2018-08-14,3,10,2.667316845064062
2018-08-15,2,7,-3.2045594851984385
2018-08-16,1,56,3.2480281116109357
2018-08-17,0,0,-0.693190557051564
2018-08-18,0,0,-1.6529515886531254
2018-08-19,0,0,-0.7934232788796874
2018-08-20,7,5,18.528949196984374
2018-08-21,0,4,49.94682725125156
2018-08-22,2,9,-16.06381180956094
2018-08-23,5,2,6.880234840085942
2018-08-24,3,0,-8.027385631328123
2018-08-25,0,0,-0.9669552496953111
2018-08-26,0,0,-2.4518247139656246
2018-08-27,10,4,27.564985248750002
2018-08-28,7,0,9.332926213953122
2018-08-29,0,0,11.58236400095156
2018-08-30,3,10,-0.26464726008437545
2018-08-31,2,11,1.0400402850671888
2018-09-01,0,0,-2.7352589852578113
2018-09-02,0,0,-4.648574315295312
2018-09-03,0,0,1.2518235647875002
2018-09-04,4,0,8.88632436755
2018-09-05,3,1,-3.452399508545314
2018-09-06,16,5,11.138024176501562
2018-09-07,6,0,10.372051094457811
2018-09-08,0,0,-7.9640491077
2018-09-09,1,0,6.465069947593751
2018-09-10,0,8,7.8156703858203125
2018-09-11,0,5,-5.487820393310937
2018-09-12,0,0,3.5543566071328128
2018-09-13,1,0,12.715526708926562
2018-09-14,0,0,-0.31498964493281356
2018-09-15,0,1,-4.434489758507812
2018-09-16,0,0,1.9195002750421883
2018-09-17,5,11,3.6592031610937497
2018-09-18,1,6,20.00496348846875
2018-09-19,0,0,-0.20164091754218916
2018-09-20,0,6,-2.476992871842186
2018-09-21,0,10,2.476291393604688
2018-09-22,0,0,-3.704858378567188
2018-09-23,0,0,-0.716461515645312
2018-09-24,0,6,10.665959136689063
2018-09-25,8,10,8.586925083976562
2018-09-26,0,3,1.3279317412453118
2018-09-27,0,6,9.538767249021875
2018-09-28,0,1,14.903707635092188
2018-09-29,1,0,-3.8306279190406265
2018-09-30,0,1,-3.1914098693953115
2018-10-01,3,4,1.703087019485939
2018-10-02,3,12,1.5134083730812495
2018-10-03,1,6,10.596949965754687
2018-10-04,1,17,14.100471399365624
2018-10-05,0,16,-5.465699004846876
2018-10-06,0,9,-1.4534216973359362
2018-10-07,0,2,5.7590886120343745
2018-10-08,0,3,19.67022430280625
2018-10-09,2,8,8.828257629707812
2018-10-10,1,5,-2.1495489987406238
2018-10-11,0,5,-2.213883429631249
2018-10-12,0,29,-3.4778797955703133
2018-10-13,0,0,1.2355099850484375
2018-10-14,0,1,-3.7829195699937506
2018-10-15,0,5,0.7880564481624996
2018-10-16,2,14,-2.505613402718751
2018-10-17,0,10,15.515441548132811
2018-10-18,0,25,6.046452070701561
2018-10-19,0,6,7.152142750309375
2018-10-20,0,0,-6.455117618445311
2018-10-21,0,0,-1.938155497793749
2018-10-22,0,4,8.814516862585938
2018-10-23,1,4,2.272839687203124
2018-10-24,5,3,0.6567425065515629
2018-10-25,0,1,7.270294817484375
2018-10-26,5,1,9.619109065104686
2018-10-27,0,2,-0.9532393892468756
2018-10-28,0,1,22.11001461672344
2018-10-29,0,2,-3.6002615155156263
2018-10-30,0,8,1.3413072235953134
2018-10-31,0,0,1.9602908308296882
2018-11-01,2,0,13.348580574792187
2018-11-02,13,1,-4.766189481835939
2018-11-03,0,0,-1.3302369770453115
2018-11-04,0,0,-2.283385927835938
2018-11-05,3,3,11.91203085168125
2018-11-06,1,8,-2.4891290146453144
2018-11-07,1,8,2.010376795745313
2018-11-08,1,10,10.9993013087625
2018-11-09,1,2,1.3908445305906234
2018-11-10,0,0,2.6175637115140624
2018-11-11,0,0,-3.9973240049937493
2018-11-12,7,6,4.139671357287501
2018-11-13,0,13,2.0710644020499993
2018-11-14,1,8,-1.8837766455546876
2018-11-15,0,4,13.455375540225
2018-11-16,1,0,6.664585929118749
2018-11-17,1,0,0.3462792648828126
2018-11-18,1,0,4.906749148762501
2018-11-19,0,1,2.3925293861218755
2018-11-20,1,6,15.850837701907812
2018-11-21,2,0,4.996746709276563
2018-11-22,6,1,9.790111744571876
2018-11-23,1,1,0.5713926090343762
2018-11-24,0,0,-7.593415970928124
2018-11-25,0,0,-3.9709412768859367
2018-11-26,5,8,3.3715841372140622
2018-11-27,3,3,15.276527809796875
2018-11-28,0,0,7.246261784559373
2018-11-29,12,2,5.066434734892187
2018-11-30,1,0,-4.511996424540625
2018-12-01,0,0,-3.5021776058468745
2018-12-02,0,0,-2.8311415573281247
2018-12-03,0,8,0.19250372000000016
2018-12-04,3,13,4.02898781065625
2018-12-05,2,5,-0.1094916666937511
2018-12-06,0,2,15.508757000842188
2018-12-07,3,3,-0.6426262001953136
2018-12-08,0,0,-4.412087296073437
2018-12-09,0,1,0.8970023185359386
2018-12-10,0,9,7.739731114267188
2018-12-11,8,18,2.6937208364687493
2018-12-12,0,1,7.894824026690625
2018-12-13,0,7,0.33946576780625026
2018-12-14,1,7,12.592439466020313
2018-12-15,0,0,-5.431944326284375
2018-12-16,0,0,-2.8031726756468736
2018-12-17,1,12,7.480713074703126
2018-12-18,0,0,10.303327326395312
2018-12-19,2,0,-2.8092128596875003
2018-12-20,0,4,-3.264725798817187
2018-12-21,0,0,1.3290581118625004
2018-12-22,0,0,-1.8552400744125008
2018-12-23,0,0,7.099608892760937
2018-12-24,0,0,-2.78387271823125
2018-12-25,0,0,-0.0447033871390623
2018-12-26,0,0,4.1273616586875
2018-12-27,6,0,-2.840021539304688
2018-12-28,0,0,5.774034922803125
2018-12-29,0,0,-0.8726205665453133
2018-12-30,0,0,-1.8995221959468747
2018-12-31,0,0,0.9731856371265626
2019-01-01,0,5,-1.3158646583609377
2019-01-02,0,4,5.342552760735938
2019-01-03,0,5,12.736166335440625
2019-01-04,0,15,7.5289118793531244
2019-01-05,0,2,-2.0404920648593743
2019-01-06,0,0,12.128125948839063
2019-01-07,0,6,-5.839340373965625
2019-01-08,0,11,3.6426451414687513
2019-01-09,0,4,4.805863343534375
2019-01-10,3,2,11.061748380656251
2019-01-11,0,2,12.66359426036875
2019-01-12,0,0,-7.384829161445314
2019-01-13,0,0,-3.788192731589062
2019-01-14,0,10,2.8996333175687496
2019-01-15,0,18,11.121785992759374
2019-01-16,0,4,3.4679403056578124
2019-01-17,0,4,-0.038510973520311964
2019-01-18,0,15,-2.8151806373453123
2019-01-19,0,0,-3.2018233570375005
2019-01-20,0,0,1.1235071030625
2019-01-21,0,27,4.93682237676875
2019-01-22,0,26,22.700342054923436
2019-01-23,0,5,16.57815035661875
2019-01-24,0,7,2.4101887663515633
2019-01-25,0,2,-5.116307230421874
2019-01-26,0,0,-3.652363250428123
2019-01-27,0,1,-0.9169561852156245
2019-01-28,4,18,9.531365008453125
2019-01-29,0,19,-0.16081229955781318
2019-01-30,0,8,22.13059427896406
2019-01-31,0,19,14.192083337540623
2019-02-01,1,2,-7.001106848771876
2019-02-02,3,0,-2.720270037321873
2019-02-03,7,2,2.0791808797875015
2019-02-04,0,4,6.9150640394875
2019-02-05,5,7,5.493706762348437
2019-02-06,1,14,14.048536123629688
2019-02-07,0,23,1.2254735116812494
2019-02-08,9,4,-1.860571645176563
2019-02-09,2,0,-1.7008570471484372
2019-02-10,0,0,-2.2280506994765616
2019-02-11,2,21,16.884758944709375
2019-02-12,8,8,0.9821123586828122
2019-02-13,3,12,-1.2656852962312497
2019-02-14,0,8,2.3211668028781247
2019-02-15,1,12,4.310046845189062
2019-02-16,0,0,-1.0554361661546876
2019-02-17,0,0,1.3216661060406252
2019-02-18,1,4,4.4400009260375
2019-02-19,3,0,10.635774811971874
2019-02-20,1,0,1.2620566282031245
2019-02-21,0,9,1.6854435183265633
2019-02-22,1,20,15.254805752726563
2019-02-23,0,21,-8.481407251020313
2019-02-24,0,8,-3.7503946049078114
