,JetBrains/kotlin,apple/swift,rust-lang/rust
2012-08-19,0,-4.8107757568359375,0
2012-08-20,8,2.5348052978515625,10
2012-08-21,31,0.884124755859375,28
2012-08-22,26,6.6808624267578125,27
2012-08-23,34,9.71246337890625,41
2012-08-24,24,18.005828857421875,34
2012-08-25,0,-12.056427001953125,31
2012-08-26,0,8.464630126953125,14
2012-08-27,24,-5.232269287109375,28
2012-08-28,20,0.030731201171875,19
2012-08-29,27,0.3892669677734375,23
2012-08-30,34,-6.3328399658203125,20
2012-08-31,24,-3.6711883544921875,51
2012-09-01,0,-2.1393585205078125,12
2012-09-02,0,-1.4061737060546875,13
2012-09-03,1,7.17730712890625,14
2012-09-04,11,3.4025726318359375,35
2012-09-05,57,-5.3305206298828125,24
2012-09-06,12,0.2918701171875,21
2012-09-07,43,-1.912872314453125,27
2012-09-08,1,-0.7921600341796875,29
2012-09-09,0,-0.5078125,6
2012-09-10,10,-0.37109375,28
2012-09-11,16,1.711669921875,14
2012-09-12,13,7.7669677734375,28
2012-09-13,85,6.1304931640625,29
2012-09-14,19,-5.77618408203125,13
2012-09-15,7,-2.537445068359375,19
2012-09-16,2,-1.21875,8
2012-09-17,33,2.220703125,5
2012-09-18,33,8.943359375,25
2012-09-19,19,4.70086669921875,29
2012-09-20,39,-2.39990234375,43
2012-09-21,15,3.0619964599609375,6
2012-09-22,1,-3.9573211669921875,15
2012-09-23,13,-3.1154022216796875,11
2012-09-24,8,-0.52001953125,13
2012-09-25,4,-1.516326904296875,27
2012-09-26,12,-0.8784027099609375,49
2012-09-27,27,3.3741607666015625,44
2012-09-28,6,-1.3944549560546875,47
2012-09-29,0,-1.2188568115234375,21
2012-09-30,6,-0.50897216796875,5
2012-10-01,11,12.743316650390625,23
2012-10-02,2,2.338470458984375,35
2012-10-03,24,-1.2452850341796875,15
2012-10-04,6,1.4775390625,49
2012-10-05,17,2.2362060546875,32
2012-10-06,23,-4.326263427734375,25
2012-10-07,0,-2.4689178466796875,13
2012-10-08,29,7.67236328125,21
2012-10-09,7,0.582244873046875,11
2012-10-10,6,5.1812591552734375,18
2012-10-11,4,8.256271362304688,76
2012-10-12,2,3.2570343017578125,41
2012-10-13,0,-8.6536865234375,24
2012-10-14,3,-2.8912200927734375,1
2012-10-15,28,-1.5758514404296875,10
2012-10-16,22,7.974945068359375,4
2012-10-17,20,-6.2275238037109375,25
2012-10-18,12,0.916412353515625,22
2012-10-19,16,10.27313232421875,10
2012-10-20,2,-1.6634368896484375,3
2012-10-21,0,-5.2774810791015625,19
2012-10-22,2,-1.9248809814453125,18
2012-10-23,9,8.850021362304688,32
2012-10-24,4,-1.7931976318359375,12
2012-10-25,37,1.161895751953125,25
2012-10-26,2,-0.996795654296875,2
2012-10-27,0,-1.0652313232421875,7
2012-10-28,0,2.6624298095703125,4
2012-10-29,25,3.487274169921875,6
2012-10-30,20,3.2529296875,13
2012-10-31,32,-3.64556884765625,7
2012-11-01,5,-1.991058349609375,9
2012-11-02,3,2.141387939453125,11
2012-11-03,0,0.0175018310546875,9
2012-11-04,0,9.357589721679688,12
2012-11-05,0,-4.0828857421875,12
2012-11-06,24,-3.6872100830078125,1
2012-11-07,44,15.414596557617188,12
2012-11-08,13,-9.44989013671875,4
2012-11-09,19,-1.731201171875,6
2012-11-10,0,-2.0022430419921875,0
2012-11-11,0,5.873138427734375,1
2012-11-12,26,4.7344818115234375,1
2012-11-13,20,1.067108154296875,26
2012-11-14,6,8.603500366210938,14
2012-11-15,1,2.045989990234375,19
2012-11-16,40,12.567947387695312,33
2012-11-17,1,2.573822021484375,10
2012-11-18,1,-12.359054565429688,23
2012-11-19,7,-4.505218505859375,11
2012-11-20,37,-2.7151947021484375,8
2012-11-21,42,-1.8402252197265625,21
2012-11-22,11,-1.3050689697265625,0
2012-11-23,6,-0.9632568359375,7
2012-11-24,15,-0.6527557373046875,11
2012-11-25,0,-0.4385833740234375,6
2012-11-26,9,13.825439453125,7
2012-11-27,15,16.0,11
2012-11-28,29,-5.25,14
2012-11-29,2,2.25,34
2012-11-30,0,2.015625,18
2012-12-01,0,-7.03125,11
2012-12-02,0,-3.603515625,1
2012-12-03,11,10.943359375,3
2012-12-04,5,6.05548095703125,8
2012-12-05,5,7.274658203125,8
2012-12-06,2,-0.8117218017578125,32
2012-12-07,24,17.59234619140625,36
2012-12-08,0,-14.095977783203125,17
2012-12-09,0,-6.9981689453125,5
2012-12-10,13,4.5354766845703125,9
2012-12-11,1,2.712615966796875,21
2012-12-12,1,8.819900512695312,12
2012-12-13,9,9.18670654296875,17
2012-12-14,14,2.2989349365234375,35
2012-12-15,0,-4.5921478271484375,15
2012-12-16,0,-5.6190032958984375,13
2012-12-17,29,2.9350433349609375,23
2012-12-18,39,4.375244140625,29
2012-12-19,0,6.689422607421875,15
2012-12-20,12,1.3310089111328125,12
2012-12-21,0,6.1846923828125,37
2012-12-22,0,-1.70404052734375,11
2012-12-23,0,-8.12841796875,18
2012-12-24,0,-4.109954833984375,8
2012-12-25,16,-2.3254547119140625,21
2012-12-26,10,-1.609710693359375,0
2012-12-27,59,-1.1503753662109375,8
2012-12-28,10,1.1890106201171875,15
2012-12-29,6,-1.52203369140625,12
2012-12-30,0,14.42840576171875,12
2012-12-31,0,-5.7471923828125,2
2013-01-01,0,-2.9640350341796875,5
2013-01-02,0,10.7578125,6
2013-01-03,0,5.248046875,8
2013-01-04,0,2.9794921875,4
2013-01-05,0,-0.13848876953125,7
2013-01-06,0,-4.898284912109375,5
2013-01-07,0,0.287017822265625,20
2013-01-08,0,2.0562591552734375,25
2013-01-09,4,2.300445556640625,25
2013-01-10,5,6.6270751953125,22
2013-01-11,43,8.90972900390625,27
2013-01-12,1,-10.226104736328125,16
2013-01-13,0,-4.1515045166015625,24
2013-01-14,68,4.85137939453125,21
2013-01-15,30,-0.869110107421875,19
2013-01-16,30,7.1400146484375,11
2013-01-17,9,-1.1639404296875,3
2013-01-18,4,7.5736541748046875,35
2013-01-19,1,-2.654754638671875,1
2013-01-20,1,-0.8811798095703125,24
2013-01-21,17,0.1966094970703125,11
2013-01-22,8,9.446441650390625,23
2013-01-23,32,1.0436248779296875,51
2013-01-24,10,0.027191162109375,45
2013-01-25,20,2.0118865966796875,36
2013-01-26,0,2.75653076171875,23
2013-01-27,0,-5.8019256591796875,1
2013-01-28,18,0.10296630859375,25
2013-01-29,43,5.0040130615234375,44
2013-01-30,22,1.6752471923828125,41
2013-01-31,18,-0.323699951171875,40
2013-02-01,1,7.662628173828125,45
2013-02-02,0,-4.618194580078125,17
2013-02-03,0,-0.9019622802734375,28
2013-02-04,40,-4.149932861328125,22
2013-02-05,16,9.194854736328125,21
2013-02-06,17,10.324859619140625,23
2013-02-07,21,-5.7068328857421875,23
2013-02-08,53,5.12078857421875,39
2013-02-09,0,-6.99932861328125,22
2013-02-10,19,1.5890045166015625,22
2013-02-11,25,-3.29425048828125,13
2013-02-12,12,0.67657470703125,15
2013-02-13,57,8.202178955078125,40
2013-02-14,0,1.1911163330078125,25
2013-02-15,4,0.8130340576171875,44
2013-02-16,0,-3.6492462158203125,41
2013-02-17,0,-2.1208953857421875,22
2013-02-18,17,3.0452117919921875,17
2013-02-19,27,2.4162445068359375,51
2013-02-20,12,13.651473999023438,7
2013-02-21,12,1.3945465087890625,30
2013-02-22,10,-1.2262115478515625,21
2013-02-23,1,-4.227752685546875,9
2013-02-24,5,-0.3383941650390625,4
2013-02-25,9,8.925537109375,14
2013-02-26,6,-3.3703155517578125,56
2013-02-27,6,9.619827270507812,34
2013-02-28,3,-5.834320068359375,27
2013-03-01,2,5.651397705078125,21
2013-03-02,4,3.14569091796875,33
2013-03-03,0,-7.305267333984375,30
2013-03-04,11,1.4739837646484375,21
2013-03-05,12,-0.453582763671875,26
2013-03-06,22,14.051010131835938,34
2013-03-07,13,3.3066864013671875,50
2013-03-08,1,5.6584930419921875,34
2013-03-09,1,-9.553375244140625,9
2013-03-10,0,-5.0701751708984375,16
2013-03-11,4,2.4152374267578125,42
2013-03-12,33,2.8572235107421875,40
2013-03-13,6,-1.3246917724609375,15
2013-03-14,52,1.9248046875,29
2013-03-15,15,10.188690185546875,20
2013-03-16,0,-3.304595947265625,22
2013-03-17,0,-2.90093994140625,4
2013-03-18,8,19.222808837890625,17
2013-03-19,20,2.739715576171875,37
2013-03-20,20,-3.0407257080078125,32
2013-03-21,3,3.2482147216796875,33
2013-03-22,37,-2.5924072265625,51
2013-03-23,0,-7.2364501953125,17
2013-03-24,0,-3.1762847900390625,7
2013-03-25,4,6.044189453125,19
2013-03-26,18,-4.3777923583984375,58
2013-03-27,50,4.4570770263671875,63
2013-03-28,13,13.245697021484375,31
2013-03-29,19,-2.6180877685546875,49
2013-03-30,3,0.832122802734375,17
2013-03-31,0,-6.6662139892578125,13
2013-04-01,9,7.4560546875,17
2013-04-02,14,0.430908203125,10
2013-04-03,11,7.136444091796875,27
2013-04-04,10,-7.7754058837890625,21
2013-04-05,0,4.4418792724609375,19
2013-04-06,0,3.085601806640625,16
2013-04-07,0,-3.6588134765625,10
2013-04-08,1,3.0885009765625,23
2013-04-09,15,5.71234130859375,15
2013-04-10,16,12.43646240234375,47
2013-04-11,19,7.3974761962890625,24
2013-04-12,22,7.9886322021484375,25
2013-04-13,0,-7.6932830810546875,23
2013-04-14,0,-5.479034423828125,16
2013-04-15,0,4.8210296630859375,24
2013-04-16,1,0.3819732666015625,23
2013-04-17,38,19.008132934570312,7
2013-04-18,23,11.157211303710938,56
2013-04-19,2,-7.47515869140625,50
2013-04-20,0,-8.5570068359375,45
2013-04-21,0,11.814422607421875,16
2013-04-22,32,-5.08349609375,29
2013-04-23,2,-6.745758056640625,39
2013-04-24,10,9.081008911132812,32
2013-04-25,4,10.249496459960938,26
2013-04-26,20,-0.6435699462890625,19
2013-04-27,0,-5.08856201171875,13
2013-04-28,0,-0.13006591796875,40
2013-04-29,16,4.311126708984375,44
2013-04-30,25,4.5639495849609375,54
2013-05-01,9,5.34844970703125,40
2013-05-02,0,-5.043975830078125,55
2013-05-03,0,-3.055694580078125,46
2013-05-04,0,-2.124725341796875,20
2013-05-05,0,1.1248321533203125,16
2013-05-06,4,25.6295166015625,26
2013-05-07,12,-9.870285034179688,56
2013-05-08,2,12.555984497070312,30
2013-05-09,1,10.955734252929688,65
2013-05-10,0,0.7607269287109375,35
2013-05-11,0,-14.799957275390625,26
2013-05-12,0,-5.602935791015625,21
2013-05-13,108,7.5990753173828125,34
2013-05-14,11,-5.8774871826171875,68
2013-05-15,44,-1.13720703125,70
2013-05-16,1,17.439224243164062,28
2013-05-17,1,9.723861694335938,38
2013-05-18,0,-11.699813842773438,38
2013-05-19,0,-5.156341552734375,20
2013-05-20,18,18.62939453125,64
2013-05-21,14,1.016143798828125,36
2013-05-22,4,8.843551635742188,22
2013-05-23,0,-4.09674072265625,29
2013-05-24,0,3.0146026611328125,37
2013-05-25,0,18.265579223632812,16
2013-05-26,0,-8.66064453125,21
2013-05-27,4,-10.062423706054688,25
2013-05-28,17,-0.2784271240234375,36
2013-05-29,23,19.311065673828125,36
2013-05-30,66,3.786590576171875,47
2013-05-31,9,-1.4033203125,30
2013-06-01,0,-8.61181640625,36
2013-06-02,0,-6.1289215087890625,21
2013-06-03,5,3.8207550048828125,14
2013-06-04,9,1.5697021484375,15
2013-06-05,17,4.2834930419921875,37
2013-06-06,11,7.6508636474609375,38
2013-06-07,18,7.7465667724609375,30
2013-06-08,0,0.6093292236328125,41
2013-06-09,1,-6.5941925048828125,13
2013-06-10,13,0.1015472412109375,40
2013-06-11,15,5.164703369140625,28
2013-06-12,0,-8.136764526367188,43
2013-06-13,11,-0.0798492431640625,35
2013-06-14,3,3.60662841796875,30
2013-06-15,2,5.8404388427734375,43
2013-06-16,0,-0.4173583984375,47
2013-06-17,10,10.053848266601562,43
2013-06-18,5,5.7825927734375,12
2013-06-19,1,12.67041015625,19
2013-06-20,22,2.1138763427734375,33
2013-06-21,16,10.805938720703125,23
2013-06-22,0,-11.757675170898438,25
2013-06-23,0,-4.2863006591796875,42
2013-06-24,0,10.030532836914062,32
2013-06-25,41,-1.0045928955078125,43
2013-06-26,1,7.004638671875,56
2013-06-27,19,13.41162109375,45
2013-06-28,1,9.36334228515625,58
2013-06-29,0,-14.429931640625,43
2013-06-30,0,7.7546539306640625,35
2013-07-01,1,27.07659912109375,28
2013-07-02,6,-18.006118774414062,25
2013-07-03,1,-0.6327056884765625,22
2013-07-04,10,3.0089874267578125,18
2013-07-05,13,15.096694946289062,15
2013-07-06,3,-9.37103271484375,23
2013-07-07,2,-10.825363159179688,29
2013-07-08,2,21.274642944335938,53
2013-07-09,4,1.9524688720703125,32
2013-07-10,5,15.667755126953125,25
2013-07-11,1,20.879226684570312,63
2013-07-12,29,3.6864471435546875,21
2013-07-13,1,-12.5653076171875,23
2013-07-14,0,-15.047164916992188,29
2013-07-15,4,13.254348754882812,15
2013-07-16,3,18.67230224609375,27
2013-07-17,0,1.840057373046875,46
2013-07-18,4,0.411346435546875,27
2013-07-19,4,12.54656982421875,41
2013-07-20,0,-5.8824615478515625,58
2013-07-21,3,-0.7453155517578125,31
2013-07-22,1,27.05755615234375,44
2013-07-23,33,19.6204833984375,47
2013-07-24,2,8.045074462890625,44
2013-07-25,10,18.052322387695312,35
2013-07-26,29,-1.721923828125,14
2013-07-27,0,-17.7193603515625,27
2013-07-28,0,-15.752105712890625,32
2013-07-29,10,27.392242431640625,29
2013-07-30,3,13.570083618164062,40
2013-07-31,8,-10.847396850585938,34
2013-08-01,3,12.518890380859375,47
2013-08-02,4,19.628143310546875,34
2013-08-03,0,-18.147689819335938,36
2013-08-04,0,-16.334686279296875,56
2013-08-05,1,25.6041259765625,30
2013-08-06,2,13.7554931640625,46
2013-08-07,14,22.919631958007812,47
2013-08-08,10,-2.78411865234375,52
2013-08-09,42,12.993148803710938,29
2013-08-10,0,-10.614059448242188,36
2013-08-11,0,-18.385025024414062,31
2013-08-12,6,28.32269287109375,22
2013-08-13,13,-0.761627197265625,25
2013-08-14,13,2.1094818115234375,21
2013-08-15,3,6.2338714599609375,56
2013-08-16,3,5.15142822265625,56
2013-08-17,0,-13.84912109375,18
2013-08-18,1,-6.4154510498046875,18
2013-08-19,11,16.017501831054688,47
2013-08-20,2,23.833221435546875,34
2013-08-21,17,17.070526123046875,38
2013-08-22,7,17.098175048828125,71
2013-08-23,164,15.396957397460938,35
2013-08-24,0,-26.120635986328125,43
2013-08-25,0,-14.78399658203125,21
2013-08-26,56,34.82691955566406,44
2013-08-27,9,4.4056549072265625,34
2013-08-28,12,16.5147705078125,47
2013-08-29,31,17.410308837890625,28
2013-08-30,7,9.143569946289062,42
2013-08-31,0,-26.208969116210938,18
2013-09-01,0,-17.406234741210938,11
2013-09-02,36,-5.57757568359375,18
2013-09-03,66,25.804397583007812,33
2013-09-04,96,13.922225952148438,41
2013-09-05,11,9.306015014648438,34
2013-09-06,18,25.425003051757812,102
2013-09-07,0,-26.577346801757812,24
2013-09-08,0,-14.439834594726562,12
2013-09-09,0,21.204055786132812,25
2013-09-10,8,1.664337158203125,27
2013-09-11,14,17.379470825195312,31
2013-09-12,13,17.392684936523438,28
2013-09-13,34,24.339523315429688,42
2013-09-14,1,-18.23883056640625,34
2013-09-15,0,-14.088394165039062,38
2013-09-16,11,21.654022216796875,49
2013-09-17,50,28.607955932617188,53
2013-09-18,36,17.389633178710938,36
2013-09-19,5,-9.616043090820312,38
2013-09-20,25,23.785079956054688,25
2013-09-21,0,-27.600250244140625,17
2013-09-22,1,-16.5166015625,21
2013-09-23,3,6.9550628662109375,18
2013-09-24,48,17.314361572265625,47
2013-09-25,17,37.41304016113281,55
2013-09-26,11,-13.219863891601562,40
2013-09-27,7,8.280380249023438,41
2013-09-28,0,-20.289169311523438,16
2013-09-29,0,2.0146484375,6
2013-09-30,39,13.004852294921875,23
2013-10-01,22,3.286865234375,57
2013-10-02,11,14.966873168945312,35
2013-10-03,41,4.4732666015625,22
2013-10-04,38,8.710968017578125,15
2013-10-05,12,-19.495803833007812,26
2013-10-06,37,-7.5035247802734375,17
2013-10-07,8,38.1439208984375,14
2013-10-08,25,-4.4404754638671875,24
2013-10-09,6,48.69142150878906,43
2013-10-10,25,19.637435913085938,23
2013-10-11,3,5.6624755859375,17
2013-10-12,8,-19.116683959960938,6
2013-10-13,6,4.628387451171875,7
2013-10-14,25,6.6215972900390625,15
2013-10-15,16,14.3575439453125,8
2013-10-16,62,-0.373779296875,42
2013-10-17,18,-1.2372894287109375,25
2013-10-18,3,-0.0352020263671875,29
2013-10-19,0,-12.702606201171875,25
2013-10-20,0,-0.1915283203125,7
2013-10-21,16,23.242874145507812,26
2013-10-22,12,5.31781005859375,33
2013-10-23,14,0.4465484619140625,24
2013-10-24,26,9.292266845703125,36
2013-10-25,21,-3.013641357421875,19
2013-10-26,0,-10.503707885742188,21
2013-10-27,1,-2.5208587646484375,7
2013-10-28,6,28.918060302734375,28
2013-10-29,121,-2.33929443359375,49
2013-10-30,2,29.904739379882812,19
2013-10-31,13,-3.792877197265625,19
2013-11-01,20,-1.41046142578125,33
2013-11-02,0,-13.890899658203125,14
2013-11-03,0,4.09161376953125,19
2013-11-04,0,17.969207763671875,11
2013-11-05,10,7.9302825927734375,19
2013-11-06,21,6.0203704833984375,14
2013-11-07,10,-4.87078857421875,12
2013-11-08,21,3.3971710205078125,26
2013-11-09,1,-4.656890869140625,30
2013-11-10,1,-10.459762573242188,37
2013-11-11,12,7.6497039794921875,26
2013-11-12,28,20.328369140625,24
2013-11-13,10,24.27716064453125,16
2013-11-14,17,-4.33782958984375,22
2013-11-15,15,-0.9499969482421875,3
2013-11-16,2,-9.8399658203125,7
2013-11-17,0,-3.0755767822265625,16
2013-11-18,19,3.7764129638671875,17
2013-11-19,12,3.1410064697265625,36
2013-11-20,8,16.441329956054688,7
2013-11-21,44,6.380584716796875,15
2013-11-22,14,2.3033294677734375,20
2013-11-23,0,-13.908523559570312,18
2013-11-24,0,-6.6970367431640625,19
2013-11-25,3,-5.4328155517578125,31
2013-11-26,18,-2.1882171630859375,46
2013-11-27,9,-2.732421875,26
2013-11-28,6,1.2740631103515625,9
2013-11-29,13,2.2895050048828125,19
2013-11-30,0,4.408782958984375,20
2013-12-01,0,11.835540771484375,20
2013-12-02,87,6.97998046875,14
2013-12-03,3,14.559722900390625,22
2013-12-04,13,33.288665771484375,20
2013-12-05,115,22.642898559570312,17
2013-12-06,9,16.212188720703125,11
2013-12-07,0,-7.8061981201171875,16
2013-12-08,0,-17.258407592773438,9
2013-12-09,11,27.945526123046875,22
2013-12-10,0,6.9171600341796875,48
2013-12-11,17,9.675308227539062,25
2013-12-12,31,25.328826904296875,12
2013-12-13,0,2.3739013671875,15
2013-12-14,0,-2.8078460693359375,21
2013-12-15,0,-18.0992431640625,25
2013-12-16,18,5.8914794921875,37
2013-12-17,68,11.057449340820312,30
2013-12-18,2,21.983230590820312,21
2013-12-19,19,-8.109649658203125,29
2013-12-20,5,2.807098388671875,16
2013-12-21,0,-4.4314117431640625,11
2013-12-22,42,-5.7351531982421875,19
2013-12-23,25,13.615676879882812,14
2013-12-24,28,-3.47540283203125,20
2013-12-25,9,-5.2437744140625,31
2013-12-26,16,-7.323333740234375,239
2013-12-27,15,6.9485015869140625,8
2013-12-28,0,4.5588226318359375,15
2013-12-29,0,-1.4090423583984375,21
2013-12-30,19,6.8891143798828125,24
2013-12-31,4,8.394424438476562,29
2014-01-01,0,-0.155487060546875,24
2014-01-02,0,15.227645874023438,47
2014-01-03,0,14.092361450195312,74
2014-01-04,0,8.043014526367188,31
2014-01-05,0,-17.434158325195312,23
2014-01-06,0,33.535430908203125,48
2014-01-07,0,10.769241333007812,31
2014-01-08,0,15.110397338867188,37
2014-01-09,14,-5.3229522705078125,25
2014-01-10,1,29.942916870117188,31
2014-01-11,0,-1.738983154296875,32
2014-01-12,0,-20.133071899414062,24
2014-01-13,6,11.363021850585938,16
2014-01-14,31,1.80291748046875,23
2014-01-15,125,24.013107299804688,32
2014-01-16,8,24.083908081054688,34
2014-01-17,9,11.795867919921875,37
2014-01-18,0,-7.9648284912109375,30
2014-01-19,0,-25.698806762695312,23
2014-01-20,35,37.975433349609375,23
2014-01-21,11,12.193191528320312,31
2014-01-22,11,66.11119079589844,18
2014-01-23,13,-11.327133178710938,31
2014-01-24,22,-3.333160400390625,19
2014-01-25,0,-32.391448974609375,24
2014-01-26,0,-4.4212493896484375,18
2014-01-27,28,14.972702026367188,25
2014-01-28,16,16.54901123046875,26
2014-01-29,11,0.6248779296875,41
2014-01-30,7,11.36627197265625,26
2014-01-31,19,0.5566558837890625,17
2014-02-01,0,22.531341552734375,82
2014-02-02,1,-25.690170288085938,23
2014-02-03,40,36.37324523925781,36
2014-02-04,34,-2.8935394287109375,19
2014-02-05,13,37.82545471191406,23
2014-02-06,49,23.854766845703125,22
2014-02-07,1,1.069488525390625,31
2014-02-08,1,-20.129684448242188,41
2014-02-09,8,11.835220336914062,29
2014-02-10,3,1.0013885498046875,29
2014-02-11,24,-8.223709106445312,66
2014-02-12,16,32.25575256347656,23
2014-02-13,5,-15.64678955078125,21
2014-02-14,8,16.589874267578125,43
2014-02-15,0,-22.9609375,49
2014-02-16,0,-4.361358642578125,23
2014-02-17,6,13.8612060546875,28
2014-02-18,7,8.098037719726562,25
2014-02-19,13,22.531539916992188,41
2014-02-20,24,16.019577026367188,22
2014-02-21,12,14.681747436523438,32
2014-02-22,0,-14.46331787109375,28
2014-02-23,1,-13.142379760742188,37
2014-02-24,35,14.134429931640625,17
2014-02-25,4,7.9776763916015625,46
2014-02-26,5,30.303695678710938,16
2014-02-27,12,7.86553955078125,36
2014-02-28,12,0.682373046875,45
2014-03-01,0,-10.013580322265625,15
2014-03-02,47,-11.609161376953125,22
2014-03-03,53,19.674636840820312,10
2014-03-04,47,4.85009765625,16
2014-03-05,6,0.4051055908203125,26
2014-03-06,19,22.851470947265625,29
2014-03-07,56,4.446624755859375,13
2014-03-08,8,-4.028106689453125,14
2014-03-09,1,-7.3575592041015625,35
2014-03-10,5,9.44580078125,9
2014-03-11,28,13.540985107421875,15
2014-03-12,15,10.8782958984375,39
2014-03-13,29,-2.1745452880859375,39
2014-03-14,4,52.55517578125,25
2014-03-15,1,-37.546661376953125,18
2014-03-16,0,-13.244400024414062,27
2014-03-17,45,15.652130126953125,29
2014-03-18,9,4.2840423583984375,25
2014-03-19,53,8.401092529296875,17
2014-03-20,23,16.361358642578125,41
2014-03-21,6,-5.058441162109375,28
2014-03-22,0,-6.4524078369140625,38
2014-03-23,0,0.7641143798828125,31
2014-03-24,47,13.730484008789062,38
2014-03-25,47,17.043060302734375,23
2014-03-26,19,22.197784423828125,31
2014-03-27,6,-15.889236450195312,23
2014-03-28,12,-0.6028594970703125,32
2014-03-29,1,21.093215942382812,19
2014-03-30,0,-15.894088745117188,11
2014-03-31,23,16.074234008789062,44
2014-04-01,36,17.544235229492188,26
2014-04-02,18,29.668045043945312,54
2014-04-03,9,4.05621337890625,22
2014-04-04,6,10.571548461914062,46
2014-04-05,3,-20.012908935546875,21
2014-04-06,0,-16.51727294921875,28
2014-04-07,2,11.343017578125,10
2014-04-08,4,19.95452880859375,25
2014-04-09,3,4.565765380859375,4
2014-04-10,5,13.120101928710938,39
2014-04-11,16,10.699203491210938,32
2014-04-12,0,-13.497314453125,14
2014-04-13,0,-1.537994384765625,15
2014-04-14,3,22.550018310546875,16
2014-04-15,3,5.4051666259765625,11
2014-04-16,3,3.529327392578125,50
2014-04-17,45,13.913864135742188,34
2014-04-18,32,35.779937744140625,22
2014-04-19,0,-29.225051879882812,28
2014-04-20,1,2.593963623046875,22
2014-04-21,11,5.1013336181640625,11
2014-04-22,13,15.152496337890625,53
2014-04-23,59,8.649139404296875,50
2014-04-24,51,7.0279693603515625,26
2014-04-25,12,19.11669921875,25
2014-04-26,0,-0.0294036865234375,11
2014-04-27,0,17.932754516601562,22
2014-04-28,2,-2.474273681640625,24
2014-04-29,22,0.466705322265625,13
2014-04-30,34,10.068771362304688,21
2014-05-01,1,13.39202880859375,17
2014-05-02,0,25.032241821289062,21
2014-05-03,0,-9.33123779296875,31
2014-05-04,2,2.364776611328125,21
2014-05-05,18,22.026351928710938,30
2014-05-06,10,10.735687255859375,20
2014-05-07,24,0.4957427978515625,68
2014-05-08,21,24.95440673828125,52
2014-05-09,3,14.798019409179688,24
2014-05-10,0,-8.815383911132812,21
2014-05-11,0,-7.676239013671875,21
2014-05-12,14,30.170501708984375,9
2014-05-13,8,16.669540405273438,41
2014-05-14,6,-5.1623687744140625,66
2014-05-15,18,19.21514892578125,67
2014-05-16,41,42.939849853515625,53
2014-05-17,0,-2.3863525390625,8
2014-05-18,0,33.91404724121094,27
2014-05-19,31,8.416915893554688,18
2014-05-20,22,-23.5479736328125,34
2014-05-21,207,16.529342651367188,45
2014-05-22,10,-3.9426116943359375,27
2014-05-23,9,-8.497528076171875,25
2014-05-24,0,-16.466705322265625,27
2014-05-25,0,-12.671173095703125,35
2014-05-26,14,1.7765045166015625,16
2014-05-27,9,-10.694961547851562,20
2014-05-28,4,-1.3765716552734375,36
2014-05-29,27,-3.8011322021484375,22
2014-05-30,4,13.291061401367188,26
2014-05-31,0,-10.149002075195312,25
2014-06-01,0,1.096099853515625,24
2014-06-02,24,-4.3423614501953125,20
2014-06-03,22,0.2926788330078125,18
2014-06-04,14,3.9915008544921875,24
2014-06-05,11,11.184051513671875,25
2014-06-06,5,2.2584686279296875,31
2014-06-07,0,-5.029693603515625,42
2014-06-08,0,-2.2061309814453125,25
2014-06-09,2,20.255584716796875,23
2014-06-10,39,16.19830322265625,30
2014-06-11,11,-0.1629791259765625,22
2014-06-12,0,17.395156860351562,24
2014-06-13,0,12.669235229492188,32
2014-06-14,0,-8.0982666015625,22
2014-06-15,0,-0.22381591796875,1
2014-06-16,4,3.294036865234375,30
2014-06-17,5,7.8229827880859375,46
2014-06-18,50,9.30389404296875,33
2014-06-19,124,-0.1419677734375,41
2014-06-20,26,19.741043090820312,22
2014-06-21,11,-14.272842407226562,17
2014-06-22,0,0.9195098876953125,13
2014-06-23,82,7.3326873779296875,18
2014-06-24,45,21.796249389648438,36
2014-06-25,34,12.838851928710938,60
2014-06-26,29,46.55078125,31
2014-06-27,4,-19.548187255859375,17
2014-06-28,0,-15.185592651367188,29
2014-06-29,0,-18.058013916015625,20
2014-06-30,2,48.50921630859375,35
2014-07-01,41,19.96466064453125,24
2014-07-02,9,12.9578857421875,36
2014-07-03,25,4.3593292236328125,41
2014-07-04,2,-1.3761444091796875,56
2014-07-05,3,-29.415298461914062,32
2014-07-06,0,-6.3544921875,22
2014-07-07,50,44.69354248046875,19
2014-07-08,28,20.706802368164062,40
2014-07-09,14,6.93426513671875,44
2014-07-10,99,28.589279174804688,31
2014-07-11,38,-21.81475830078125,31
2014-07-12,0,-12.793731689453125,15
2014-07-13,0,8.467453002929688,27
2014-07-14,10,22.68438720703125,27
2014-07-15,32,-10.791458129882812,32
2014-07-16,25,36.852569580078125,28
