,grafana/grafana,cacti/cacti,netdata/netdata
2015-10-21,5,0,0.204925537109375
2015-10-22,17,0,-0.807464599609375
2015-10-23,11,0,-0.303131103515625
2015-10-24,3,0,0.8098907470703125
2015-10-25,1,0,3.372161865234375
2015-10-26,22,0,-2.2230377197265625
2015-10-27,10,0,1.3681488037109375
2015-10-28,15,0,-1.318267822265625
2015-10-29,17,0,-0.4575958251953125
2015-10-30,15,0,-0.2657928466796875
2015-10-31,7,0,-0.17626953125
2015-11-01,2,0,-0.132232666015625
2015-11-02,12,0,-0.1042938232421875
2015-11-03,4,3,-0.07586669921875
2015-11-04,6,0,0.97381591796875
2015-11-05,7,4,-0.521820068359375
2015-11-06,4,3,-0.125
2015-11-07,5,9,-0.0625
2015-11-08,5,9,-0.0390625
2015-11-09,16,9,-0.02734375
2015-11-10,9,5,-0.0205078125
2015-11-11,13,0,-0.01611328125
2015-11-12,15,0,-0.013092041015625
2015-11-13,12,0,-0.0109100341796875
2015-11-14,0,12,0.0
2015-11-15,0,1,12.0
2015-11-16,11,0,0.0
2015-11-17,3,0,8.5
2015-11-18,4,0,1.0
2015-11-19,11,0,-0.96875
2015-11-20,19,2,5.5
2015-11-21,14,5,-2.73046875
2015-11-22,3,8,-1.2734375
2015-11-23,3,5,-2.3133544921875
2015-11-24,8,0,-1.009765625
2015-11-25,6,0,-1.49981689453125
2015-11-26,5,0,0.2501068115234375
2015-11-27,8,1,-0.8940277099609375
2015-11-28,0,1,0.6826171875
2015-11-29,3,2,7.3653106689453125
2015-11-30,16,0,-3.0981292724609375
2015-12-01,11,2,1.53369140625
2015-12-02,6,0,3.976898193359375
2015-12-03,23,0,-2.618896484375
2015-12-04,24,0,1.4565582275390625
2015-12-05,3,0,-2.150146484375
2015-12-06,3,0,2.2690582275390625
2015-12-07,13,1,3.1015625
2015-12-08,13,0,-1.1058197021484375
2015-12-09,20,0,-1.876434326171875
2015-12-10,15,0,2.316864013671875
2015-12-11,35,1,-1.8437652587890625
2015-12-12,0,0,0.483917236328125
2015-12-13,0,0,1.259674072265625
2015-12-14,21,0,0.7824249267578125
2015-12-15,36,0,0.6605224609375
2015-12-16,22,0,0.629150390625
2015-12-17,24,0,-1.3651580810546875
2015-12-18,14,0,6.6178741455078125
2015-12-19,0,0,-2.662200927734375
2015-12-20,2,1,11.591323852539062
2015-12-21,10,0,-3.04205322265625
2015-12-22,15,0,-1.8967132568359375
2015-12-23,7,0,1.5622711181640625
2015-12-24,3,0,-1.0412445068359375
2015-12-25,0,0,3.8936309814453125
2015-12-26,0,0,-1.8763885498046875
2015-12-27,0,0,-0.28143310546875
2015-12-28,3,0,-2.913604736328125
2015-12-29,2,0,2.71295166015625
2015-12-30,0,0,3.2679901123046875
2015-12-31,2,0,-3.9893035888671875
2016-01-01,1,0,-1.3501739501953125
2016-01-02,0,0,-0.7654876708984375
2016-01-03,0,0,0.4922637939453125
2016-01-04,6,0,0.1819000244140625
2016-01-05,6,0,2.1547698974609375
2016-01-06,2,0,2.1634521484375
2016-01-07,16,0,0.4012451171875
2016-01-08,24,6,-0.319366455078125
2016-01-09,16,0,1.2099609375
2016-01-10,1,1,1.78759765625
2016-01-11,10,0,0.182708740234375
2016-01-12,28,1,-1.5020294189453125
2016-01-13,22,3,-1.4730377197265625
2016-01-14,18,0,10.274765014648438
2016-01-15,12,0,-5.965728759765625
2016-01-16,4,0,4.3146209716796875
2016-01-17,5,9,-0.90191650390625
2016-01-18,29,3,-1.8336334228515625
2016-01-19,16,0,-1.649810791015625
2016-01-20,18,2,0.1817169189453125
2016-01-21,27,1,1.9680938720703125
2016-01-22,3,5,-1.013153076171875
2016-01-23,2,0,8.756942749023438
2016-01-24,7,0,-0.49896240234375
2016-01-25,27,0,0.922119140625
2016-01-26,23,2,-3.9374237060546875
2016-01-27,17,0,1.5559844970703125
2016-01-28,28,1,-2.363189697265625
2016-01-29,35,11,-0.9784088134765625
2016-01-30,2,6,4.3662872314453125
2016-01-31,4,0,-0.9421234130859375
2016-02-01,20,0,1.037841796875
2016-02-02,15,1,1.7559661865234375
2016-02-03,10,0,-0.7982025146484375
2016-02-04,32,1,-1.941619873046875
2016-02-05,26,3,1.1928558349609375
2016-02-06,3,5,5.51513671875
2016-02-07,4,1,-1.096710205078125
2016-02-08,16,2,2.2342071533203125
2016-02-09,26,0,-1.55718994140625
2016-02-10,21,0,-2.2579498291015625
2016-02-11,23,3,-0.98193359375
2016-02-12,12,2,-0.599945068359375
2016-02-13,8,11,0.58465576171875
2016-02-14,15,13,0.18096923828125
2016-02-15,35,11,-0.8622283935546875
2016-02-16,25,4,-0.3179168701171875
2016-02-17,5,3,1.8177032470703125
2016-02-18,22,2,-0.088226318359375
2016-02-19,20,5,-0.7978515625
2016-02-20,32,20,-0.28662109375
2016-02-21,13,8,-0.169830322265625
2016-02-22,40,3,-0.1177520751953125
2016-02-23,33,0,-0.0792694091796875
2016-02-24,21,3,-0.052734375
2016-02-25,11,0,0.95770263671875
2016-02-26,12,0,-0.534912109375
2016-02-27,3,1,-0.1359100341796875
2016-02-28,27,2,3.9375
2016-02-29,37,0,-2.0390625
2016-03-01,40,3,-0.52734375
2016-03-02,29,0,-0.2705078125
2016-03-03,16,0,-0.17236328125
2016-03-04,17,0,-0.122467041015625
2016-03-05,5,0,-0.0929412841796875
2016-03-06,10,9,-0.064453125
2016-03-07,21,1,-0.0523681640625
2016-03-08,40,0,-0.04364013671875
2016-03-09,16,0,0.0
2016-03-10,17,14,0.0
2016-03-11,32,8,0.0
2016-03-12,4,3,0.0
2016-03-13,4,0,1.0
2016-03-14,18,4,-0.5
2016-03-15,14,2,-0.125
2016-03-16,25,1,-0.0625
2016-03-17,9,0,-0.0390625
2016-03-18,10,0,-0.02734375
2016-03-19,5,27,-0.0205078125
2016-03-20,13,29,-0.01611328125
2016-03-21,16,10,-0.013092041015625
2016-03-22,20,7,2.9890899658203125
2016-03-23,26,6,-1.5
2016-03-24,4,7,-0.375
2016-03-25,12,1,-0.1875
2016-03-26,0,5,1.8828125
2016-03-27,2,15,-1.08203125
2016-03-28,20,4,7.6884765625
2016-03-29,21,4,0.82666015625
2016-03-30,13,5,1.382598876953125
2016-03-31,10,7,5.2875823974609375
2016-04-01,4,13,-2.791015625
2016-04-02,2,7,31.6162109375
2016-04-03,12,7,-6.95977783203125
2016-04-04,6,1,-4.304046630859375
2016-04-05,8,2,-0.838623046875
2016-04-06,23,7,-1.992095947265625
2016-04-07,9,0,-0.5648345947265625
2016-04-08,8,3,8.897445678710938
2016-04-09,14,3,6.6501312255859375
2016-04-10,7,11,-3.2770843505859375
2016-04-11,21,6,-8.002334594726562
2016-04-12,25,3,-2.121490478515625
2016-04-13,12,1,0.6410675048828125
2016-04-14,13,1,0.1154937744140625
2016-04-15,17,1,15.170028686523438
2016-04-16,4,2,0.7387237548828125
2016-04-17,3,5,2.426849365234375
2016-04-18,16,1,7.5009765625
2016-04-19,16,3,-2.0125732421875
2016-04-20,9,4,5.767669677734375
2016-04-21,3,0,-2.3231353759765625
2016-04-22,26,9,-5.8259124755859375
2016-04-23,7,5,4.6647186279296875
2016-04-24,2,11,-1.88873291015625
2016-04-25,23,9,0.8482818603515625
2016-04-26,19,7,-1.2459869384765625
2016-04-27,11,4,2.849212646484375
2016-04-28,24,3,6.7321929931640625
2016-04-29,10,2,7.029632568359375
2016-04-30,5,5,-4.11883544921875
2016-05-01,1,0,1.64892578125
2016-05-02,26,0,1.3099822998046875
2016-05-03,20,0,6.3698272705078125
2016-05-04,12,0,-8.121246337890625
2016-05-05,2,1,5.262176513671875
2016-05-06,3,0,1.4330291748046875
2016-05-07,1,0,-0.502105712890625
2016-05-08,0,5,-0.4922027587890625
2016-05-09,10,3,2.305389404296875
2016-05-10,26,7,-0.4805908203125
2016-05-11,14,5,2.401214599609375
2016-05-12,11,2,10.614120483398438
2016-05-13,14,18,10.021652221679688
2016-05-14,2,5,2.7736358642578125
2016-05-15,1,4,-5.30010986328125
2016-05-16,21,1,-2.91265869140625
2016-05-17,13,1,-5.9640655517578125
2016-05-18,23,0,-0.8171234130859375
2016-05-19,13,0,4.1623992919921875
2016-05-20,22,2,2.9270477294921875
2016-05-21,3,19,8.0255126953125
2016-05-22,0,20,-9.15863037109375
2016-05-23,33,5,14.075103759765625
2016-05-24,13,0,-10.061752319335938
2016-05-25,19,0,-1.1209564208984375
2016-05-26,9,0,1.25164794921875
2016-05-27,19,1,-1.44354248046875
2016-05-28,4,5,-2.4965362548828125
2016-05-29,0,1,11.80267333984375
2016-05-30,13,8,-1.262603759765625
2016-05-31,11,5,11.923919677734375
2016-06-01,4,5,-8.416915893554688
2016-06-02,14,0,8.86053466796875
2016-06-03,33,0,-7.508758544921875
2016-06-04,1,0,12.58544921875
2016-06-05,2,0,9.165191650390625
2016-06-06,15,0,-6.740509033203125
2016-06-07,18,0,2.6951446533203125
2016-06-08,22,0,11.82330322265625
2016-06-09,19,0,-8.246322631835938
2016-06-10,10,0,-0.9151611328125
2016-06-11,14,0,18.767929077148438
2016-06-12,2,5,0.7332305908203125
2016-06-13,23,0,3.032745361328125
2016-06-14,3,0,-0.7907257080078125
2016-06-15,5,0,-3.761810302734375
2016-06-16,34,2,7.116851806640625
