,netdata/netdata,grafana/grafana,cacti/cacti
2015-10-29,-0.42983037999843743,17,0
2015-10-30,-0.27474527573281243,15,0
2015-10-31,-0.19240572374999998,7,0
2015-11-01,-0.15114631176562504,2,0
2015-11-02,-0.1236520052953127,12,0
2015-11-03,-0.0922482004312501,4,3
2015-11-04,0.96824656646875,6,0
2015-11-05,-0.3271668264656251,7,4
2015-11-06,-0.10499999999999993,4,3
2015-11-07,-0.05949999999999997,5,9
2015-11-08,-0.0401625,5,9
2015-11-09,-0.029720249999999997,16,9
2015-11-10,-0.023280862499999996,9,5
2015-11-11,-0.018957273750000003,13,0
2015-11-12,-0.015876716765625045,15,0
2015-11-13,-0.013583413232812524,12,0
2015-11-14,0.0,0,12
2015-11-15,12.0,0,1
2015-11-16,2.3999999999999995,11,0
2015-11-17,9.940000000000001,3,0
2015-11-18,3.7560000000000002,4,0
2015-11-19,1.0960500000000009,11,0
2015-11-20,6.883882000000001,19,2
2015-11-21,-0.4453043499999998,14,5
2015-11-22,-0.1269982099999991,3,8
2015-11-23,-1.4948727061875,3,5
2015-11-24,-0.6518425806375001,8,0
2015-11-25,-1.1739336861000007,6,0
2015-11-26,0.3724407970828121,5,0
2015-11-27,-0.5656513434390629,8,1
2015-11-28,0.8466803174312494,0,1
2015-11-29,7.725205050610937,3,2
2015-11-30,-1.2954454557265627,16,0
2015-12-01,2.0891145035375005,11,2
2015-12-02,4.820015491253125,6,0
2015-12-03,-1.1641419532312502,23,0
2015-12-04,1.968336904485938,24,0
2015-12-05,-1.3370763532312497,3,0
2015-12-06,2.4984674644859375,3,0
2015-12-07,3.8675379751437498,13,1
2015-12-08,0.10761021487343747,13,0
2015-12-09,-1.1969798347781246,20,0
2015-12-10,2.541121082209375,15,0
2015-12-11,-1.069303283660938,35,1
2015-12-12,0.718936582721875,0,0
2015-12-13,1.641952110303125,0,0
2015-12-14,1.3794532397046875,21,0
2015-12-15,1.277209862725,36,0
2015-12-16,1.25524339655625,22,0
2015-12-17,-0.7291649139640624,24,0
2015-12-18,6.854242470954688,14,0
2015-12-19,-1.0711157546968755,0,0
2015-12-20,12.118800494485939,2,1
2015-12-21,-0.21683463551250082,10,0
2015-12-22,-0.6551150487453112,15,0
2015-12-23,2.255379926254688,7,0
2015-12-24,-0.027800063745312187,3,0
2015-12-25,4.524757128535938,0,0
2015-12-26,-0.4860325198578126,0,0
2015-12-27,0.3742998656062504,0,0
2015-12-28,-2.314658567434375,3,0
2015-12-29,2.6933742471624997,2,0
2015-12-30,4.012794577289062,0,0
2015-12-31,-2.7696199322765627,2,0
2016-01-01,-1.2752514702109372,1,0
2016-01-02,-0.7962516658078127,0,0
2016-01-03,0.44055813582343717,0,0
2016-01-04,0.3401746600046873,6,0
2016-01-05,2.3387354903015627,6,0
2016-01-06,2.7582494904374997,2,0
2016-01-07,1.2357435464749997,16,0
2016-01-08,0.3501167706031252,24,6
2016-01-09,1.6735113875000003,16,0
2016-01-10,2.41945111375,1,1
2016-01-11,1.021954921984375,10,0
2016-01-12,-0.8474411512484372,28,1
2016-01-13,-1.2398132460296873,22,3
2016-01-14,10.258998596989063,18,0
2016-01-15,-3.808589438228126,12,0
2016-01-16,4.493177805520313,4,0
2016-01-17,0.29531109073750006,5,9
2016-01-18,-1.1561972905109377,29,3
2016-01-19,-1.4198438269781248,16,0
2016-01-20,0.16280855603593758,18,2
2016-01-21,2.1195775755171873,27,1
2016-01-22,-0.4486523094218755,3,5
2016-01-23,8.962775974439062,2,0
2016-01-24,1.5009245156562496,7,0
2016-01-25,2.09220434655625,27,0
2016-01-26,-2.829231068964062,23,2
2016-01-27,1.643771475517188,17,0
2016-01-28,-1.7915444005156251,28,1
2016-01-29,-0.9773932122796873,35,11
2016-01-30,4.310294743535938,2,6
2016-01-31,-0.0040287621390633355,4,0
2016-02-01,1.4758351650937498,20,0
2016-02-02,2.3753567625078125,15,1
2016-02-03,0.040398612585937466,10,0
2016-02-04,-1.4750564002968747,32,1
2016-02-05,1.2149174478015627,26,3
2016-02-06,5.88984115625,3,5
2016-02-07,0.3036532811718744,4,1
2016-02-08,2.9368937290546877,16,2
2016-02-09,-0.5090127967624998,26,0
2016-02-10,-1.7862496542609374,21,0
2016-02-11,-0.9686780614624999,23,3
2016-02-12,-0.6370206614656249,12,2
2016-02-13,0.5367768127187499,8,11
2016-02-14,0.3289795224249996,15,13
2016-02-15,-0.6890621366765628,35,11
2016-02-16,-0.3225483710265627,25,4
2016-02-17,1.8006670003046874,5,3
2016-02-18,0.30295042353437485,22,2
2016-02-19,-0.5630011124999998,20,5
2016-02-20,-0.26623813624999987,32,20
2016-02-21,-0.174658990515625,13,8
2016-02-22,-0.12906312999843755,40,3
2016-02-23,-0.08986538823281251,33,0
2016-02-24,-0.061195410000000006,21,3
2016-02-25,0.94928929271875,11,0
2016-02-26,-0.34304354323125014,12,0
2016-02-27,-0.11858341323281245,3,1
2016-02-28,3.9405,27,2
2016-02-29,-1.2401625000000003,37,0
2016-03-01,-0.4497202499999997,40,3
2016-03-02,-0.2612808624999999,29,0
2016-03-03,-0.17960727375,16,0
2016-03-04,-0.13475771676562504,17,0
2016-03-05,-0.1067068632328125,5,0
2016-03-06,-0.07582909500000001,10,9
2016-03-07,-0.06350686706250018,21,1
2016-03-08,-0.054333652931250094,40,0
2016-03-09,0.0,16,0
2016-03-10,0.0,17,14
2016-03-11,0.0,32,8
2016-03-12,0.0,4,3
2016-03-13,1.0,4,0
2016-03-14,-0.30000000000000004,18,4
2016-03-15,-0.10499999999999993,14,2
2016-03-16,-0.05949999999999997,25,1
2016-03-17,-0.0401625,9,0
2016-03-18,-0.029720249999999997,10,0
2016-03-19,-0.023280862499999996,5,27
2016-03-20,-0.018957273750000003,13,29
2016-03-21,-0.015876716765625045,16,10
2016-03-22,2.9864165867671875,20,7
2016-03-23,-0.9000000000000001,26,6
2016-03-24,-0.3149999999999998,4,7
2016-03-25,-0.1784999999999999,12,1
2016-03-26,1.8795125,0,5
2016-03-27,-0.6891607500000001,2,15
2016-03-28,7.7201574125,20,4
2016-03-29,2.4241281787499998,21,4
2016-03-30,2.532044849703125,13,5
2016-03-31,6.3988092603015625,10,7
2016-04-01,-0.890361725,4,13
2016-04-02,32.3810109525,2,7
2016-04-03,0.08208591646874908,12,7
2016-04-04,-1.258793078965624,6,1
2016-04-05,0.8313258346250008,8,2
2016-04-06,-0.5362132709406247,23,7
2016-04-07,0.4385825487578128,9,0
2016-04-08,9.838209974195312,8,3
2016-04-09,9.375564949357813,14,3
2016-04-10,0.0367571010046861,7,11
2016-04-11,-6.224020768085937,21,6
2016-04-12,-2.0261194549031245,25,3
2016-04-13,0.7479049087609373,12,1
2016-04-14,0.6029900797921872,13,1
2016-04-15,15.702541717507813,17,1
2016-04-16,4.286583119117187,4,2
2016-04-17,4.885438806490624,3,5
2016-04-18,9.89672254165,16,1
2016-04-19,1.3809470828875003,16,3
2016-04-20,7.846156874484376,9,4
2016-04-21,0.5971488402203127,3,0
2016-04-22,-4.060723554995311,26,9
2016-04-23,5.098862859770312,7,5
2016-04-24,-0.21592638386250051,2,11
2016-04-25,1.861710927517187,23,9
2016-04-26,-0.07857955256093874,19,7
2016-04-27,3.6397232048843744,11,4
2016-04-28,8.111960581185937,24,3
2016-04-29,9.472799920615625,10,2
2016-04-30,-0.94291201564375,5,5
2016-05-01,3.106452678893751,1,0
2016-05-02,2.9790068545765624,26,0
2016-05-03,8.041947000742187,20,0
2016-05-04,-5.459857362709375,12,0
2016-05-05,5.617207607209376,2,1
2016-05-06,3.152789224932812,3,0
2016-05-07,1.1344832472218744,1,0
2016-05-08,0.7610576609140622,0,5
2016-05-09,3.339993633978125,10,3
2016-05-10,0.9238112887624998,26,7
2016-05-11,3.4452133399343747,14,5
2016-05-12,12.030042547457812,11,2
2016-05-13,13.289944020876561,14,18
2016-05-14,7.0152333417796875,2,5
2016-05-15,-1.7434187627062485,1,4
2016-05-16,-1.2306310419749993,21,1
2016-05-17,-4.902580489773437,13,1
2016-05-18,-0.8581671927078123,23,0
2016-05-19,4.397850786476562,13,0
2016-05-20,4.180395114120311,22,2
2016-05-21,9.5962473854625,3,19
2016-05-22,-6.311625961656251,0,20
2016-05-23,14.290164002165625,33,5
2016-05-24,-6.683370951457813,13,0
2016-05-25,-0.8538346511640613,19,0
2016-05-26,1.6217152502187506,9,0
2016-05-27,-0.7086566088250001,19,1
2016-05-28,-2.131743709254688,4,5
2016-05-29,11.744958996918749,0,1
2016-05-30,1.248468060990624,13,8
2016-05-31,13.319328089984374,11,5
2016-06-01,-4.9248965224578125,4,5
2016-06-02,9.58174324646875,14,0
2016-06-03,-4.877426491028125,33,0
2016-06-04,12.966177701037502,1,0
2016-06-05,12.322634189784374,2,0
2016-06-06,-2.7369686229531247,15,0
2016-06-07,4.185794198629688,18,0
2016-06-08,13.8752093255875,22,0
2016-06-09,-4.1780083797390635,19,0
2016-06-10,0.3743250318312512,10,0
2016-06-11,19.96693964370781,14,0
2016-06-12,5.704563242267186,2,5
2016-06-13,6.557238002228125,23,0
2016-06-14,2.6343886104828123,3,0
2016-06-15,-1.150201434553125,5,0
2016-06-16,8.614553738609375,34,2
2016-06-17,17.886058946515625,26,0
2016-06-18,3.2414229894921878,0,8
2016-06-19,-0.914509078537499,1,2
2016-06-20,5.191221220929688,19,2
2016-06-21,18.910655847525,14,0
2016-06-22,10.734566933337499,7,1
2016-06-23,1.5204342425968758,24,5
2016-06-24,-8.186431449114062,3,0
2016-06-25,-6.019683453148437,23,1
2016-06-26,-3.8337704217875004,5,3
2016-06-27,0.4134897543671867,0,3
2016-06-28,-2.772362765798438,10,0
2016-06-29,0.2583544040515613,9,0
2016-06-30,5.177619799604686,6,2
2016-07-01,13.99690541342656,8,1
2016-07-02,6.734918031209375,2,0
2016-07-03,0.7211655860343757,1,4
2016-07-04,9.12605017875,0,5
2016-07-05,0.30650387470312523,7,0
2016-07-06,20.744512425301565,17,0
2016-07-07,-0.5957297622812501,4,1
2016-07-08,10.319954539925002,10,1
2016-07-09,-3.4686196738953115,0,6
2016-07-10,-6.433215084160937,0,3
2016-07-11,-1.5914407593859368,11,4
2016-07-12,8.967511231401563,7,13
2016-07-13,28.38705795488125,2,6
2016-07-14,10.126171708964062,2,1
2016-07-15,11.742822985790625,0,0
2016-07-16,-2.7147491766093736,0,1
2016-07-17,-5.996991463784372,0,2
2016-07-18,1.2889886231031262,15,1
2016-07-19,6.291744206468749,8,1
2016-07-20,-2.026105572653126,4,1
2016-07-21,-2.2917573250750003,6,0
2016-07-22,0.9759180194749986,3,0
2016-07-23,1.2446332182703106,10,0
2016-07-24,-2.4655624439937505,0,0
2016-07-25,5.012875701125,10,0
2016-07-26,3.711747895442187,4,0
2016-07-27,3.305852799932812,15,0
2016-07-28,4.1440755736281245,2,0
2016-07-29,-1.1890956477109373,9,0
2016-07-30,1.1161196952234382,1,4
2016-07-31,6.190596788757812,2,1
2016-08-01,-2.207302486679687,14,0
2016-08-02,1.438363115657813,2,1
2016-08-03,4.279520523760937,0,0
2016-08-04,-0.5470651874890633,1,0
2016-08-05,-0.5929001480046878,1,0
2016-08-06,5.006755186340625,0,0
2016-08-07,7.790047204489062,1,0
2016-08-08,-0.8107913513218756,1,0
2016-08-09,2.666214964873438,2,0
2016-08-10,-0.5082951972781249,19,0
2016-08-11,2.313266533459375,19,0
2016-08-12,6.996832622073438,8,0
2016-08-13,1.4753499230203122,5,0
2016-08-14,15.113733694925,9,3
2016-08-15,1.2997847029484362,21,8
2016-08-16,15.001263107376563,17,1
2016-08-17,0.763452412725,18,7
2016-08-18,-3.138634623443748,20,22
2016-08-19,-4.875038986026562,6,15
2016-08-20,13.091340986179688,2,6
2016-08-21,12.135439353328124,0,2
2016-08-22,7.11947582580625,14,17
2016-08-23,-3.8977676760640616,2,15
2016-08-24,5.308542041326563,3,4
2016-08-25,0.46454055945468653,1,14
2016-08-26,4.668380450609376,3,9
2016-08-27,13.134177079568751,2,10
2016-08-28,1.2564017804999992,0,13
2016-08-29,-2.136773172771875,10,16
2016-08-30,-2.1531549259234373,9,9
2016-08-31,6.251495755696875,6,28
2016-09-01,-5.186880241835938,7,11
2016-09-02,4.381021312079688,2,10
2016-09-03,16.18906336346406,0,8
2016-09-04,5.030745449124998,0,1
2016-09-05,2.7048165246703126,13,11
2016-09-06,-4.341035662406249,12,1
2016-09-07,17.260088296039065,18,0
2016-09-08,4.415999055145312,14,2
2016-09-09,6.253859451421876,4,1
2016-09-10,2.015038795140625,3,10
2016-09-11,4.9617755883078125,0,27
2016-09-12,-0.34343779510937544,8,1
2016-09-13,-0.7658024496828126,20,4
2016-09-14,8.364949972890624,13,8
2016-09-15,8.44639298770625,18,5
2016-09-16,11.209860046657813,5,3
2016-09-17,-3.325155744245313,2,4
2016-09-18,5.902397974584376,4,12
2016-09-19,-4.924760712265625,16,9
2016-09-20,4.902533192596875,21,7
2016-09-21,8.800215277292187,25,8
2016-09-22,15.074718622132812,27,0
2016-09-23,0.04292350023906266,10,4
2016-09-24,1.5375741904609388,1,7
2016-09-25,5.483848587982813,0,1
2016-09-26,14.040878109415624,10,4
2016-09-27,0.15772756892500084,9,0
2016-09-28,2.474696915143751,24,0
2016-09-29,0.9566743486859384,3,0
2016-09-30,1.8163884458968749,12,0
2016-10-01,6.231661677471875,8,3
2016-10-02,14.39006251928125,1,2
2016-10-03,0.401814805967188,13,11
2016-10-04,-4.396855373371874,3,15
2016-10-05,1.260949516954688,8,0
2016-10-06,9.457438110015625,9,4
2016-10-07,-3.728126656453126,9,0
2016-10-08,-0.09675643748749962,3,0
2016-10-09,13.3917649692,0,0
2016-10-10,1.805076164128124,13,0
2016-10-11,-1.900146841795312,20,0
2016-10-12,-2.029450750124999,15,0
2016-10-13,6.1716015397078134,9,0
2016-10-14,-4.468476535365626,19,0
2016-10-15,3.7984660569437505,11,0
2016-10-16,9.829235476989062,4,0
2016-10-17,8.461120248303125,9,0
2016-10-18,-0.6856815458484382,8,0
2016-10-19,-3.7176748961578117,13,7
2016-10-20,3.2798634497875003,6,11
2016-10-21,-2.5203807023562503,9,4
2016-10-22,2.814795925904688,9,0
2016-10-23,22.15187906565625,2,5
2016-10-24,-2.0481800548500004,9,0
2016-10-25,1.2231330882546878,6,0
2016-10-26,-1.9971032846031243,5,1
2016-10-27,-2.438565451162499,6,2
2016-10-28,5.700150949923438,15,0
2016-10-29,7.0531356225875,7,0
2016-10-30,6.742105871689062,6,0
2016-10-31,-0.12082518905468831,3,0
2016-11-01,4.2812138980703125,13,0
2016-11-02,-5.0099230937390615,17,0
2016-11-03,-0.45879096667656194,31,0
2016-11-04,0.8025073660359379,17,0
2016-11-05,8.721718491392188,5,0
2016-11-06,2.3480340997156244,7,0
2016-11-07,6.822965448251562,20,0
2016-11-08,-0.2983047231375,35,0
2016-11-09,-2.8734009052874994,16,0
2016-11-10,-0.31756810409531155,19,0
2016-11-11,5.00295600771875,6,0
2016-11-12,27.6564717244875,0,0
2016-11-13,-1.9469482778703124,1,0
2016-11-14,1.932965863329689,8,0
2016-11-15,-2.217873008301562,7,0
2016-11-16,1.5721006218609377,37,1
2016-11-17,-4.322964617929687,22,1
2016-11-18,1.6033107494859382,11,1
2016-11-19,5.079360657424999,1,0
2016-11-20,14.852738661385935,0,0
2016-11-21,-1.7840366748578145,9,0
2016-11-22,3.0876945600140626,8,2
2016-11-23,-2.900182228657812,9,7
2016-11-24,0.9594330964750006,25,0
2016-11-25,-3.0352362243968747,0,0
2016-11-26,5.3038770554375,0,0
2016-11-27,4.662692236693749,8,0
2016-11-28,-1.0654059669093758,8,0
2016-11-29,-1.8269460670171878,35,0
2016-11-30,2.288310288978125,1,0
2016-12-01,1.7709084156062498,6,0
2016-12-02,-1.2913892310281252,17,0
2016-12-03,4.53939528081875,2,0
2016-12-04,2.3339919551406245,0,0
2016-12-05,-0.7712813105046878,21,0
2016-12-06,4.090578320090625,30,0
2016-12-07,3.1962252485359373,14,0
2016-12-08,2.8956657622046875,12,0
2016-12-09,3.70759078125625,18,0
2016-12-10,4.312226175303125,1,0
2016-12-11,21.838511692423438,0,0
2016-12-12,-4.814280285725001,27,0
2016-12-13,3.4814416828046895,10,0
2016-12-14,6.322802305440626,27,6
2016-12-15,0.42204254000937524,17,1
2016-12-16,5.635252403759376,25,0
2016-12-17,-2.2086618617562497,0,1
2016-12-18,-0.3523233067546867,0,1
2016-12-19,6.261943426981249,15,1
2016-12-20,13.80963260836875,15,8
2016-12-21,3.9231664104453117,17,2
2016-12-22,-0.17109272403281217,0,7
2016-12-23,8.413202562596876,3,4
2016-12-24,6.852029677948437,0,0
2016-12-25,10.345303117376563,0,2
2016-12-26,2.9094698550062503,0,5
2016-12-27,5.054023878162501,4,20
2016-12-28,4.962696426625001,1,21
2016-12-29,18.974753056139065,0,29
2016-12-30,-1.1208863836531258,3,26
2016-12-31,-0.7890707848484375,0,15
2017-01-01,4.896981152521875,0,15
2017-01-02,9.428662065459374,6,21
2017-01-03,13.935647939371876,3,3
2017-01-04,-7.291648872996877,2,9
2017-01-05,3.5028704312703143,2,10
2017-01-06,4.172061864051562,18,6
2017-01-07,7.010593668292186,2,23
2017-01-08,-5.693908977185938,1,8
2017-01-09,13.5980726017,7,16
2017-01-10,5.855964109940624,7,5
2017-01-11,10.997082019432812,26,11
2017-01-12,9.441003903582812,11,11
2017-01-13,0.9420715931625008,10,7
2017-01-14,16.854818925750003,0,5
2017-01-15,5.206667347220311,2,9
2017-01-16,-1.5963564712906226,32,21
2017-01-17,-0.9996581982468742,8,24
2017-01-18,5.343214688340624,1,4
2017-01-19,-1.4043718425562508,8,9
2017-01-20,14.306499206279687,1,7
2017-01-21,3.8049450079046867,2,1
2017-01-22,17.874871369048435,0,5
2017-01-23,13.104310982914061,7,3
2017-01-24,-9.770951242098437,12,0
2017-01-25,4.210922303545314,11,1
2017-01-26,5.601946363682813,2,0
2017-01-27,2.0496530531125003,8,3
2017-01-28,6.866224451540624,3,7
2017-01-29,16.892575487390623,0,18
2017-01-30,-10.547188689182814,11,0
2017-01-31,6.390963778056251,26,3
2017-02-01,4.049625795132812,2,10
2017-02-02,-1.7342933078703124,6,8
2017-02-03,6.976511573985938,3,15
2017-02-04,2.5260548153171873,2,5
2017-02-05,20.088748626703126,2,10
2017-02-06,-8.872148578150002,9,3
2017-02-07,-0.3350900700859363,17,7
2017-02-08,3.4958561618296873,8,13
2017-02-09,0.9324911880343745,3,1
2017-02-10,4.543632323110938,20,1
2017-02-11,28.899391443898438,0,9
2017-02-12,11.182756497815625,0,0
2017-02-13,-1.4736012150015618,5,6
2017-02-14,-6.048739446334373,24,0
2017-02-15,6.486098974706251,12,0
2017-02-16,1.9379092947109378,6,2
2017-02-17,17.54033410479375,15,0
2017-02-18,-5.7340891877875,2,11
2017-02-19,-6.499733896626562,1,7
2017-02-20,4.207644648959374,8,1
2017-02-21,23.234229776740623,5,0
2017-02-22,3.2118387566421855,14,1
2017-02-23,3.2747717453640632,3,11
2017-02-24,10.065429707815625,9,6
2017-02-25,8.546609709779688,0,4
2017-02-26,19.009925598584374,0,12
2017-02-27,11.569527093835937,7,2
2017-02-28,-9.679317474125,5,7
2017-03-01,-2.9063770577999986,5,6
2017-03-02,1.6436705847625,3,0
2017-03-03,-0.16992458894687612,4,2
2017-03-04,12.693685949425,0,24
2017-03-05,-3.487758341221875,2,5
2017-03-06,14.51111723185625,10,0
2017-03-07,0.9421926896078112,10,13
2017-03-08,0.01712803336718771,9,4
2017-03-09,17.499162398240625,13,0
2017-03-10,-4.909581217789064,4,0
2017-03-11,5.0109071535437515,4,19
2017-03-12,5.3004750000718746,0,7
2017-03-13,1.8798816279812502,9,8
2017-03-14,7.763131573523437,6,11
2017-03-15,0.45201506393749913,1,8
2017-03-16,6.9862344915625005,3,1
2017-03-17,-1.1022297344890628,7,14
2017-03-18,19.64954030056719,2,25
2017-03-19,-5.320459498085938,0,14
2017-03-20,1.9216398145015638,19,8
2017-03-21,-3.797378392184375,10,4
2017-03-22,1.2812818436859374,9,6
2017-03-23,9.166869996865625,12,11
2017-03-24,-3.024731078815625,3,12
2017-03-25,7.257232171129687,0,13
2017-03-26,9.591795332712499,1,8
2017-03-27,-5.121402579648438,4,9
2017-03-28,6.314399589710939,4,14
2017-03-29,0.8286934293562496,17,2
2017-03-30,6.678802193456249,9,0
2017-03-31,-5.638404442867188,15,1
2017-04-01,12.244977028926563,0,8
2017-04-02,8.761007544629686,0,7
2017-04-03,-4.3534004695453135,2,4
2017-04-04,1.7408147054765637,2,4
2017-04-05,-3.165704624121876,1,0
2017-04-06,2.403634305828125,2,14
2017-04-07,-3.1336485513187506,8,2
2017-04-08,2.302374660689063,1,4
2017-04-09,-1.3083364452343758,0,13
2017-04-10,-0.5889916962265633,8,9
2017-04-11,1.819992896210937,14,7
2017-04-12,-0.49652212654218797,24,13
2017-04-13,1.9742929350875,4,10
2017-04-14,-1.4394731970609378,14,4
2017-04-15,1.3082652263359376,0,6
2017-04-16,-0.013568253312500111,1,4
2017-04-17,-0.819217980946875,6,3
2017-04-18,7.5772264362515624,11,3
2017-04-19,4.310161575220312,8,1
2017-04-20,1.8468982222859376,9,4
2017-04-21,9.151504461470314,8,17
2017-04-22,-1.964745649698438,1,31
2017-04-23,8.97288979271875,6,17
2017-04-24,8.73285530676875,14,2
2017-04-25,0.4027411092671871,20,17
2017-04-26,3.8627505371250006,7,10
2017-04-27,-0.43307179197187473,9,7
2017-04-28,-0.2522153489578125,8,9
2017-04-29,3.447599161398437,0,8
2017-04-30,18.848945280909376,0,27
2017-05-01,-1.000933460885939,1,12
2017-05-02,4.7317450777375,13,6
2017-05-03,-1.49684307886875,11,2
2017-05-04,-4.688663412270312,11,4
2017-05-05,7.375204814576563,12,15
2017-05-06,5.223365813023436,0,10
2017-05-07,-2.3654701165406253,1,11
2017-05-08,-3.5615973057390633,7,8
2017-05-09,-2.075991562229688,7,7
2017-05-10,2.7445749409656246,10,1
2017-05-11,-2.079299754389063,12,4
2017-05-12,14.000540821335937,9,12
2017-05-13,2.843817507343749,0,12
2017-05-14,-0.48712312123437496,0,18
2017-05-15,-2.2348452826249994,3,4
2017-05-16,1.067688810301563,6,3
2017-05-17,2.9140671549999997,14,1
2017-05-18,3.3143681954375,8,8
2017-05-19,0.8125168408187502,7,1
2017-05-20,7.239359858515625,8,13
2017-05-21,-2.496848140117188,3,77
2017-05-22,8.461449715825001,9,2
2017-05-23,-3.687458003446876,17,7
2017-05-24,2.609808892720313,18,0
2017-05-25,-2.9640284160265624,5,6
2017-05-26,7.442456913242188,8,5
2017-05-27,8.254272941040625,0,13
2017-05-28,8.7173623944125,0,7
2017-05-29,-2.5434996896093756,16,7
2017-05-30,22.9173652028625,2,15
2017-05-31,-6.362512881076563,5,9
2017-06-01,-3.4944127595609364,1,18
2017-06-02,-1.721136379914062,4,4
2017-06-03,1.0524216891093747,2,6
2017-06-04,2.8366066472171867,5,2
2017-06-05,6.3721066239874995,17,10
2017-06-06,-1.8664099935718754,8,6
2017-06-07,2.867513674396874,17,4
2017-06-08,9.415408703151563,17,9
2017-06-09,0.49442841603750054,1,0
2017-06-10,-2.214124529996875,0,0
2017-06-11,8.229138288971875,0,2
2017-06-12,-2.976443278525,44,2
2017-06-13,9.061837106696876,10,0
2017-06-14,7.676994362375,9,4
2017-06-15,-2.3023682740421876,9,0
2017-06-16,-2.1344509148499995,10,0
2017-06-17,19.099260792379688,10,0
2017-06-18,-1.2951011491781266,3,1
2017-06-19,-2.5951088583874995,20,0
2017-06-20,4.145484523407814,6,0
2017-06-21,1.3682290635968748,10,2
2017-06-22,10.754727903253125,17,3
2017-06-23,-6.724714011589063,15,1
2017-06-24,-3.008573896462499,1,0
2017-06-25,0.04976490094062447,3,6
2017-06-26,-2.033849829731251,1,1
2017-06-27,-0.08986115792656246,9,2
2017-06-28,0.950279446176562,5,4
2017-06-29,-1.2736117127062505,5,8
2017-06-30,-0.6485917308812507,1,3
2017-07-01,-0.40947542349218774,0,5
2017-07-02,9.8520402025,0,11
2017-07-03,-1.1144747960312507,7,4
2017-07-04,-1.7426858252156245,10,9
2017-07-05,14.141208735734375,12,15
2017-07-06,1.934038153235937,5,3
2017-07-07,5.920305673534376,4,12
2017-07-08,2.080250875000001,0,2
2017-07-09,5.594928037500001,1,6
2017-07-10,-1.25362296515625,3,3
2017-07-11,4.207032746640626,1,5
2017-07-12,-1.4678319702156246,10,4
2017-07-13,3.8086729572656246,1,0
2017-07-14,-4.016279490851563,2,2
2017-07-15,3.0269583984640627,0,7
2017-07-16,6.1955831628124995,0,0
