,rust-lang/rust,apple/swift,JetBrains/kotlin
2012-09-20,43,-0.035368151106250245,39
2012-09-21,6,4.254160622732813,15
2012-09-22,15,-2.2757425123265627,1
2012-09-23,11,-2.589636250732812,13
2012-09-24,13,-0.5266965587499994,8
2012-09-25,27,-1.401150899046875,4
2012-09-26,49,-0.963415447870313,12
2012-09-27,44,3.275964801267187,27
2012-09-28,47,-0.6671835443890632,6
2012-09-29,21,-0.9825655977890627,0
2012-09-30,5,-0.50670160189375,6
2012-10-01,23,12.733725899784375,11
2012-10-02,35,4.9250797832343745,2
2012-10-03,15,0.7985728867671877,24
2012-10-04,49,2.6823900425000007,6
2012-10-05,32,3.5349233591875002,17
2012-10-06,25,-2.845536119696875,23
2012-10-07,13,-2.1765293757328115,0
2012-10-08,21,7.63295142875,29
2012-10-09,11,2.2876239057968744,7
2012-10-10,18,6.452849383332812,6
2012-10-11,76,10.326435767076562,4
2012-10-12,41,6.412378354492187,2
2012-10-13,24,-5.790052020506249,0
2012-10-14,1,-2.4579348718953113,3
2012-10-15,10,-1.4020240519828118,28
2012-10-16,4,8.078141031609375,22
2012-10-17,25,-4.3473224446890635,20
2012-10-18,22,0.9933392841968751,12
2012-10-19,10,10.7914069449375,16
2012-10-20,3,0.9012680973046869,2
2012-10-21,19,-3.875401725042187,0
2012-10-22,18,-1.8052135287484368,2
2012-10-23,32,8.812693882501563,9
2012-10-24,12,0.13046858161093677,4
2012-10-25,25,2.076321333921875,37
2012-10-26,2,0.051240115953125276,2
2012-10-27,7,-0.4255162001515629,0
2012-10-28,4,3.057802827379687,0
2012-10-29,6,4.477497395603125,25
2012-10-30,13,4.704215062499999,20
2012-10-31,7,-1.95298632515625,32
2012-11-01,9,-1.4807229556406245,5
2012-11-02,11,2.3471104669906246,3
2012-11-03,9,0.7767921735390622,0
2012-11-04,12,9.972156920520312,0
2012-11-05,12,-1.6781012265437507,0
2012-11-06,1,-2.906144248523437,24
2012-11-07,12,15.448338463245312,44
2012-11-08,4,-6.102112213143751,13
2012-11-09,6,-1.4508457257312486,19
2012-11-10,0,-1.8139932015453122,0
2012-11-11,1,5.8129438242718745,0
2012-11-12,1,6.047113087864061,26
2012-11-13,26,2.9184317284093755,20
2012-11-14,14,10.145755856551563,6
2012-11-15,19,4.955177452484374,1
2012-11-16,33,14.994120451292188,40
2012-11-17,10,6.984537495734376,1
2012-11-18,23,-8.785628841982811,1
2012-11-19,11,-4.232089518609373,7
2012-11-20,8,-2.8189425847703125,37
2012-11-21,21,-2.021604306454688,42
2012-11-22,0,-1.4903100510984384,11
2012-11-23,7,-1.1354082184312508,6
2012-11-24,11,-0.7861449776390638,15
2012-11-25,6,-0.5392791461390637,0
2012-11-26,7,13.782665388275,9
2012-11-27,11,18.799999999999997,15
2012-11-28,14,-0.370000000000001,29
2012-11-29,34,4.352000000000002,2
2012-11-30,18,4.229225000000001,0
2012-12-01,11,-4.865820999999999,0
2012-12-02,1,-3.275797824999999,0
2012-12-03,3,10.85975133,11
2012-12-04,8,8.49713426903125,5
2012-12-05,8,10.157835914131248,5
2012-12-06,32,2.7649661490203137,2
2012-12-07,36,20.079599426481252,24
2012-12-08,17,-8.528696823734375,0
2012-12-09,5,-5.942708061593748,0
2012-12-10,9,4.545508203017189,13
2012-12-11,21,4.142615937046875,1
2012-12-12,12,10.559844202004687,1
2012-12-13,17,12.392653980974998,9
2012-12-14,35,6.475949111870312,14
2012-12-15,15,-1.0861852194828128,0
2012-12-16,13,-3.780711457582812,0
2012-12-17,23,3.6272898078015636,29
2012-12-18,29,5.901872002125,39
2012-12-19,15,8.864184613246874,0
2012-12-20,12,4.382833037654686,12
2012-12-21,37,8.7356070229625,0
2012-12-22,11,1.6207539895937497,0
2012-12-23,18,-5.910827317099999,0
2012-12-24,8,-3.793798883659374,0
2012-12-25,21,-2.4247499225734375,16
2012-12-26,0,-1.7836896465343755,10
2012-12-27,8,-1.3249143820453135,59
2012-12-28,15,1.0398829453203116,10
2012-12-29,12,-1.2298820270437512,6
2012-12-30,12,14.394940946868749,0
2012-12-31,2,-2.770710849093751,0
2013-01-01,5,-2.2689084132328112,0
2013-01-02,6,10.8380595,0
2013-01-03,8,7.632000775,0
2013-01-04,4,5.575956702500001,0
2013-01-05,7,2.2855931289687508,0
2013-01-06,5,-3.109037657715624,0
2013-01-07,20,0.790841701015625,0
2013-01-08,25,2.8006945179765625,0
2013-01-09,25,3.4787527885343748,4
2013-01-10,22,8.0398156263125,5
2013-01-11,27,11.33961102876875,43
2013-01-12,16,-6.672220758215626,1
2013-01-13,24,-3.6659282771859365,0
2013-01-14,21,4.83757324060625,68
2013-01-15,19,0.4337111264718745,30
2013-01-16,11,7.957928030225,30
2013-01-17,3,1.0178803057437493,9
2013-01-18,35,8.894703489932812,4
2013-01-19,1,-0.0050541675593756,1
2013-01-20,24,0.5075707207765632,1
2013-01-21,11,1.289194470517188,17
2013-01-22,23,10.474510400140625,8
2013-01-23,51,3.8433558040578113,32
2013-01-24,45,2.207993607646875,10
2013-01-25,36,3.7367786700953127,20
2013-01-26,23,4.63607799765,0
2013-01-27,1,-3.721743853870313,0
2013-01-28,25,0.6143949930250003,18
2013-01-29,44,5.7502643925078125,43
2013-01-30,41,3.425882011617187,22
2013-01-31,40,1.3293515945843746,18
2013-02-01,45,8.938137544796875,1
2013-02-02,17,-1.9740357192531253,0
2013-02-03,28,0.07716186574843764,0
2013-02-04,22,-3.325181423359375,40
2013-02-05,21,9.194029942721876,16
2013-02-06,23,12.426419281178124,17
2013-02-07,23,-2.2001903082203125,21
2013-02-08,39,6.398123384793751,53
2013-02-09,22,-4.73513784235,0
2013-02-10,22,1.9218944159109386,19
2013-02-11,13,-2.3394867574937503,25
2013-02-12,15,0.8664729233187503,12
2013-02-13,40,8.717092899328126,57
2013-02-14,25,3.324769663173436,0
2013-02-15,44,2.5356237674640623,4
2013-02-16,41,-2.1226302868359372,0
2013-02-17,22,-1.6253097435765622,0
2013-02-18,17,3.243510391689062,17
2013-02-19,51,3.3603454083203124,27
2013-02-20,7,14.871142775220312,12
2013-02-21,30,5.042878648379688,12
2013-02-22,21,1.466773329064063,10
2013-02-23,9,-2.401575983221875,1
2013-02-24,4,0.38255458758906347,5
2013-02-25,14,9.71457041301875,9
2013-02-26,56,-0.8022091645609377,6
2013-02-27,34,10.754971855742188,6
2013-02-28,27,-2.8293263161781264,3
2013-03-01,21,6.629983683121875,2
2013-03-02,33,5.360314285831249,4
2013-03-03,30,-4.978816513659375,0
2013-03-04,21,1.816940271989064,11
2013-03-05,26,0.47510122286562506,12
2013-03-06,34,14.813339237895313,22
2013-03-07,50,6.877428349851562,13
2013-03-08,34,8.709589685695313,1
2013-03-09,9,-6.111039661103124,1
2013-03-10,16,-4.414229016232811,0
2013-03-11,42,2.3875564189234377,4
2013-03-12,40,3.7344648829390623,33
2013-03-13,15,0.020564064273437044,6
2013-03-14,29,2.7300493127874996,52
2013-03-15,20,11.346033922090625,15
2013-03-16,22,-0.2798485510093762,0
2013-03-17,4,-1.4661841077562485,0
2013-03-18,17,19.932724767284377,8
2013-03-19,37,7.3420330499218736,20
2013-03-20,32,0.5251528964765626,20
2013-03-21,33,5.331143660307814,3
2013-03-22,51,-0.08353648477499931,37
2013-03-23,17,-5.7249032108812505,0
2013-03-24,7,-3.177329657835937,0
2013-03-25,19,5.89642602405625,4
2013-03-26,58,-2.956539367807814,18
2013-03-27,63,4.635526463645312,50
2013-03-28,31,14.568321614884374,13
2013-03-29,49,1.038727763467187,19
2013-03-30,17,2.7414375238468756,3
2013-03-31,13,-4.903188542629687,0
2013-04-01,17,7.5780941975000005,9
2013-04-02,10,2.358798454624999,14
2013-04-03,27,8.614637536121876,11
2013-04-04,21,-5.1199602580921875,10
2013-04-05,19,4.798105115589063,0
2013-04-06,16,4.619986637684374,0
2013-04-07,10,-1.7981439149875005,0
2013-04-08,23,3.791268169137501,1
2013-04-09,15,7.10436045359375,15
2013-04-10,47,14.6705789290625,16
2013-04-11,24,11.533844865667188,19
2013-04-12,25,12.321554708707813,22
2013-04-13,23,-2.9208844486078114,0
2013-04-14,16,-3.5015683655031236,0
2013-04-15,24,5.694673726857814,0
2013-04-16,23,2.499985481692187,1
2013-04-17,7,20.817363997948437,38
2013-04-18,56,16.543811669126562,23
2013-04-19,50,-1.5236780224687507,2
2013-04-20,45,-5.700622923499999,0
2013-04-21,16,12.764362842253126,0
2013-04-22,29,-1.3512286966750011,32
2013-04-23,39,-4.975293288603124,2
2013-04-24,32,9.456188462298439,10
2013-04-25,26,12.87093541323281,4
2013-04-26,19,3.393104288276561,20
2013-04-27,13,-2.2401086542062494,0
2013-04-28,40,1.2503415728937508,0
2013-04-29,44,5.722955313521874,16
2013-04-30,54,6.742537291951562,25
2013-05-01,40,8.029721928106252,9
2013-05-02,55,-1.9101965486843753,0
2013-05-03,46,-1.6921611043218752,0
2013-05-04,20,-1.3263105126093748,0
2013-05-05,16,1.6735641736296873,0
2013-05-06,26,26.55640252949375,4
2013-05-07,56,-3.907856773301564,12
2013-05-08,30,14.433272355235939,2
2013-05-09,65,15.268424533989062,1
2013-05-10,35,6.080340568414062,0
2013-05-11,26,-10.765528480209372,0
2013-05-12,21,-5.324130296978123,0
2013-05-13,34,7.4489941764734375,108
2013-05-14,68,-3.9317488478828144,11
2013-05-15,70,-0.7887282255937502,44
2013-05-16,28,17.914017686542188,1
2013-05-17,38,13.80081197547031,1
2013-05-18,38,-7.0161139826015635,0
2013-05-19,20,-4.140018925690623,0
2013-05-20,64,18.88833501375,18
2013-05-21,36,5.3263987305781235,14
2013-05-22,22,11.929226087157813,4
2013-05-23,29,0.10659804948750029,0
2013-05-24,37,5.292640848223439,0
2013-05-25,16,20.929187369517187,0
2013-05-26,21,-2.75693499016875,0
2013-05-27,25,-7.614149053964059,4
2013-05-28,36,0.011294735423438063,17
2013-05-29,36,20.115861024159372,23
2013-05-30,47,8.652061679428122,66
2013-05-31,30,2.6881099964375004,9
2013-06-01,36,-5.737833764031249,0
2013-06-02,21,-5.398026508229688,0
2013-06-03,14,3.717358512342187,5
2013-06-04,15,2.8061839696562494,9
2013-06-05,37,5.6489140216890625,17
2013-06-06,38,9.631664850945311,11
2013-06-07,30,10.794832404382811,18
2013-06-08,41,4.419466759373439,0
2013-06-09,13,-3.679347309823436,1
2013-06-10,40,1.1279428065515633,13
2013-06-11,28,6.361124691390625,15
2013-06-12,43,-5.970083584989062,0
2013-06-13,35,-0.016278941535937008,11
2013-06-14,30,4.067776976187499,3
2013-06-15,43,7.135790890976561,2
2013-06-16,47,1.793164223856249,0
2013-06-17,43,11.598088130910938,10
2013-06-18,12,9.082077785225,5
2013-06-19,19,16.12768379868125,1
2013-06-20,33,7.190684345689062,22
2013-06-21,23,14.840937695953127,16
2013-06-22,25,-6.459507305807811,0
2013-06-23,42,-2.710346493301561,0
2013-06-24,32,11.009924257079689,0
2013-06-25,43,2.267804559120311,41
2013-06-26,56,9.288126575025,1
2013-06-27,45,16.8327376959,19
2013-06-28,58,14.70373641188125,1
2013-06-29,43,-8.66009906233125,0
2013-06-30,35,9.182908087335939,0
2013-07-01,28,30.479783545525002,1
2013-07-02,25,-9.88173992492969,6
2013-07-03,22,1.352102761870313,1
2013-07-04,18,5.212842114423438,10
2013-07-05,15,17.844792385385936,13
2013-07-06,23,-3.9668486279750006,3
2013-07-07,29,-8.717473144864062,2
2013-07-08,53,21.300224011320314,2
2013-07-09,32,6.909251900667185,4
2013-07-10,25,19.517155117078126,5
2013-07-11,63,27.131804852948438,1
2013-07-12,21,12.341709265970312,29
2013-07-13,23,-5.675106101681248,1
2013-07-14,29,-12.149284533176559,0
2013-07-15,15,13.323034638404689,4
2013-07-16,27,22.36998081159375,3
2013-07-17,46,8.434539029165624,0
2013-07-18,27,5.568599097590624,4
2013-07-19,41,16.787756379375,4
2013-07-20,58,0.2756470527203092,0
2013-07-21,31,2.8381080885953125,3
2013-07-22,44,30.20804910370625,1
2013-07-23,47,27.8718549309375,33
2013-07-24,44,17.752100762078122,2
2013-07-25,35,26.745673310942188,10
2013-07-26,14,8.6857854846,29
2013-07-27,27,-10.191504335124996,0
2013-07-28,32,-12.959535833984372,0
2013-07-29,29,27.656574238040626,10
2013-07-30,40,20.496217071617185,3
2013-07-31,34,-3.0827406262640658,8
2013-08-01,47,16.291170581915626,3
2013-08-02,34,25.863333691671876,4
2013-08-03,36,-9.271768878439062,0
2013-08-04,56,-13.323295111103125,0
2013-08-05,30,25.650371953925003,1
2013-08-06,46,20.006928338206247,2
2013-08-07,47,30.125197332042184,14
2013-08-08,52,7.230030538387499,10
2013-08-09,29,19.734508134057812,42
2013-08-10,36,-2.423727666139065,0
2013-08-11,31,-14.090884582698436,0
2013-08-12,22,28.84963181995625,6
2013-08-13,25,6.496637365484371,13
2013-08-14,21,7.156510011520313,13
2013-08-15,56,10.959816532101563,3
2013-08-16,56,10.461409098106248,3
2013-08-17,18,-8.42521377709375,0
2013-08-18,18,-4.768021557126563,1
2013-08-19,47,16.921253862545313,11
2013-08-20,34,28.420632028940624,2
2013-08-21,38,25.190105373528123,17
2013-08-22,71,26.273787804303126,7
2013-08-23,35,25.511430454739063,164
2013-08-24,43,-15.528354608709375,0
2013-08-25,21,-11.975130330162495,0
2013-08-26,44,35.40821520354219,56
2013-08-27,34,13.016859443960936,9
2013-08-28,47,23.468148853037498,12
2013-08-29,28,26.282020521015625,31
2013-08-30,42,19.433019254254685,7
2013-08-31,18,-16.54206861845781,0
2013-09-01,11,-14.97712079981406,0
2013-09-02,18,-5.673243313874998,36
2013-09-03,33,25.919025634598434,66
2013-09-04,41,19.995015967507808,96
2013-09-05,34,16.481521066145312,11
2013-09-06,102,32.616361528223436,18
2013-09-07,24,-15.917678216610938,0
2013-09-08,12,-11.988442383867183,0
2013-09-09,25,21.47237524715469,0
2013-09-10,27,7.172173628453125,8
2013-09-11,31,21.738731450785938,14
2013-09-12,28,24.45576648152031,13
2013-09-13,42,33.11277155557031,34
2013-09-14,34,-6.844287407462502,1
2013-09-15,38,-9.412682845248433,0
2013-09-16,49,23.501763176121877,11
2013-09-17,53,35.42553336431406,50
2013-09-18,36,28.212388157920312,36
2013-09-19,38,1.672206412814063,5
2013-09-20,25,30.329779762695317,25
2013-09-21,17,-16.94160241237188,0
2013-09-22,21,-13.890936060618747,1
2013-09-23,18,7.233625370701564,3
2013-09-24,47,20.241689136090624,48
2013-09-25,55,43.552156027023436,17
2013-09-26,40,-1.0707801786671922,11
2013-09-27,41,14.154864452457815,7
2013-09-28,16,-13.341086968064062,0
2013-09-29,6,3.5879081342375017,0
2013-09-30,23,15.884373680390626,39
2013-10-01,57,8.599075728518748,22
2013-10-02,35,19.692325801042188,11
2013-10-03,22,11.368268464362497,41
2013-10-04,15,14.854110828140627,38
2013-10-05,26,-12.72065781408594,12
2013-10-06,17,-6.09104608102656,37
2013-10-07,14,38.82884154036875,8
2013-10-08,24,4.475423577585936,25
2013-10-09,43,53.82853053710468,6
2013-10-10,23,33.69177333686406,25
2013-10-11,17,19.17484609138125,3
2013-10-12,6,-7.996252739001559,8
2013-10-13,7,9.645420172721877,6
2013-10-14,15,12.74030938677344,25
2013-10-15,8,21.0226600671,16
2013-10-16,42,8.07910814193125,62
2013-10-17,25,5.450193691317189,18
2013-10-18,29,5.465656247467187,3
2013-10-19,25,-7.639129332465625,0
2013-10-20,7,1.8854811112812513,0
2013-10-21,26,25.862125060392188,16
2013-10-22,33,12.55586360225,12
2013-10-23,24,6.787077961660934,14
2013-10-24,36,14.416596253971875,26
2013-10-25,19,3.222822955128123,21
2013-10-26,21,-6.161699138926561,0
2013-10-27,7,-0.7656537434765625,1
2013-10-28,28,30.593885829203124,6
2013-10-29,49,5.2790772819125,121
2013-10-30,19,34.721506762417185,2
2013-10-31,19,6.247396438140623,13
2013-11-01,33,4.944484454443753,20
2013-11-02,14,-8.884387434796874,0
2013-11-03,19,5.719940899968751,0
2013-11-04,11,21.012587341996877,0
2013-11-05,19,14.248330542045311,10
2013-11-06,14,12.263485301326561,21
2013-11-07,12,1.2523005348624991,10
2013-11-08,26,7.300157348404687,21
2013-11-09,30,-0.32211777237812456,1
2013-11-10,37,-7.704179501714062,1
2013-11-11,26,8.246517754120312,12
2013-11-12,24,23.063870226775,28
2013-11-13,16,30.62047505983125,10
2013-11-14,22,5.042593026812497,17
2013-11-15,3,4.79894790321719,15
2013-11-16,7,-5.227703386518748,2
2013-11-17,16,-1.0485942545921851,0
2013-11-18,17,5.510465021426564,19
2013-11-19,36,5.799908686317188,12
2013-11-20,7,19.36200723375781,8
2013-11-21,15,12.151103815846874,44
2013-11-22,20,7.816940724132813,14
2013-11-23,18,-9.127160609148438,0
2013-11-24,19,-5.592205917529687,0
2013-11-25,31,-5.114868189985938,3
2013-11-26,46,-2.4083303725640635,18
2013-11-27,26,-2.816877400493751,9
2013-11-28,9,1.026549922804686,6
2013-11-29,19,2.6641624078421855,13
2013-11-30,20,5.319990167103123,0
2013-12-01,20,13.466523244315624,0
2013-12-02,14,10.5326445510375,87
2013-12-03,22,18.302902649784375,3
2013-12-04,20,38.84787944573438,13
2013-12-05,17,33.15111595301719,115
2013-12-06,11,27.78632983095313,9
2013-12-07,16,3.6429640739734417,0
2013-12-08,9,-10.307330616539062,0
2013-12-09,22,30.535227430371876,11
2013-12-10,48,15.738622297526561,0
2013-12-11,25,17.644709939135936,17
2013-12-12,12,33.63676005891563,31
2013-12-13,15,14.09992398978125,0
2013-12-14,21,6.501095876848439,0
2013-12-15,25,-10.981177314824997,0
2013-12-16,37,8.578531124843753,18
2013-12-17,30,15.639977547485934,68
2013-12-18,21,28.262797804929686,2
2013-12-19,29,1.4164016852781245,19
2013-12-20,16,8.308716381296875,5
2013-12-21,11,1.1181002410578103,0
2013-12-22,19,-1.7554319072765612,42
2013-12-23,14,16.258850342129687,25
2013-12-24,20,2.032230791331248,28
2013-12-25,31,-1.6861045328375006,9
2013-12-26,239,-5.121187292684375,16
2013-12-27,8,7.833065630167187,15
2013-12-28,15,7.374474402757812,0
2013-12-29,21,1.813749765417187,0
2013-12-30,24,9.208704253123438,19
2013-12-31,29,11.842465667285936,4
2014-01-01,24,4.196922170715624,0
2014-01-02,47,18.516627284370312,0
2014-01-03,74,19.880160714360937,0
2014-01-04,31,15.053369564851563,0
2014-01-05,23,-10.719646090492187,0
2014-01-06,48,35.20799598760313,0
2014-01-07,31,19.701333083173434,0
2014-01-08,37,23.491641916714066,0
2014-01-09,25,4.042722693126564,14
2014-01-10,31,35.97826996082031,1
2014-01-11,32,9.511623364965622,0
2014-01-12,24,-12.209553061417186,0
2014-01-13,16,13.978044432939065,6
2014-01-14,23,7.431971389899999,31
2014-01-15,32,29.02688736816406,125
2014-01-16,34,33.31716101748281,8
2014-01-17,37,23.483762108834373,9
2014-01-18,30,3.0385273281046885,0
2014-01-19,23,-18.779805805117185,0
2014-01-20,23,39.098839237946876,35
2014-01-21,31,22.26818464948594,11
2014-01-22,18,75.7746299546078,11
2014-01-23,31,9.375176630460935,13
2014-01-24,19,8.648208153665628,22
2014-01-25,24,-23.013610632334373,0
2014-01-26,18,-2.60391023960781,0
2014-01-27,25,17.575014162720315,28
2014-01-28,26,22.732734870256245,16
2014-01-29,41,8.921435791925,11
2014-01-30,26,18.000780025462497,7
2014-01-31,17,8.494190932923438,19
2014-02-01,82,29.162456587221875,0
2014-02-02,23,-15.556801855120312,1
2014-02-03,36,38.85649359713594,40
2014-02-04,19,7.566496800742186,34
2014-02-05,23,44.78054861166094,13
2014-02-06,22,37.32914654397187,49
2014-02-07,31,15.587606323940626,1
2014-02-08,41,-9.087738762064056,1
2014-02-09,29,16.89868089201719,8
2014-02-10,29,8.764212691951563,3
2014-02-11,66,-1.4399883926734383,24
2014-02-12,23,36.48265794466094,16
2014-02-13,21,-4.8243532699812555,5
2014-02-14,43,21.454883074071873,8
2014-02-15,49,-14.749202348112505,0
2014-02-16,23,-2.3831233192343735,0
2014-02-17,28,15.869796058768749,6
2014-02-18,25,13.236257044404685,7
2014-02-19,41,28.234177029989063,13
2014-02-20,22,25.04390401500156,24
2014-02-21,32,24.44281912960156,12
2014-02-22,28,-4.132524906012499,0
2014-02-23,37,-8.19736397542031,1
2014-02-24,17,16.33681226846563,35
2014-02-25,46,13.572317986767189,4
2014-02-26,16,36.37367555327656,5
2014-02-27,36,18.83032264929375,12
2014-02-28,45,10.156238594037497,12
2014-03-01,15,-2.4175930372093752,0
2014-03-02,22,-7.203515137253124,47
2014-03-03,10,21.753250840704688,53
2014-03-04,16,11.424477793968748,47
2014-03-05,26,6.373270030779686,6
2014-03-06,29,27.82217466517187,19
2014-03-07,13,13.33057081649062,56
2014-03-08,14,3.5114896309593746,8
2014-03-09,35,-2.092863110960934,1
2014-03-10,9,12.666936247687502,5
2014-03-11,15,18.699477358890626,28
2014-03-12,39,17.77179789388125,15
2014-03-13,39,5.343366081373439,29
2014-03-14,25,57.960148513475005,4
2014-03-15,18,-22.362794276540626,1
2014-03-16,27,-10.264960696773432,0
2014-03-17,29,16.869917388428124,45
2014-03-18,25,9.58010205810156,9
2014-03-19,17,13.455058218415626,53
2014-03-20,41,22.247148365271876,23
2014-03-21,28,2.9473844107281266,6
2014-03-22,38,-1.3973692269921898,0
2014-03-23,31,3.9295270141484373,0
2014-03-24,38,17.197939002810937,47
2014-03-25,23,22.864547344915625,47
2014-03-26,31,30.022528684090624,19
2014-03-27,23,-5.618869880773438,6
2014-03-28,32,3.725702078639067,12
2014-03-29,19,25.231386379560938,1
2014-03-30,11,-7.816319922089065,0
2014-03-31,44,18.92269365274219,23
2014-04-01,26,23.86930402383906,36
2014-04-02,54,38.07989884040469,18
2014-04-03,22,16.3192629981375,9
2014-04-04,46,20.26190887481094,6
2014-04-05,21,-10.127907573503123,3
2014-04-06,28,-12.715329570281249,0
2014-04-07,10,12.267349997,2
2014-04-08,25,24.345958993456247,4
2014-04-09,4,12.244316787909376,3
2014-04-10,39,19.80197754828281,5
2014-04-11,32,18.76247343907656,16
2014-04-12,14,-5.026343345962502,0
2014-04-13,15,2.4028187042906275,0
2014-04-14,16,26.257968096946875,3
2014-04-15,11,13.399630705210939,3
2014-04-16,50,10.497647231053122,3
2014-04-17,34,20.21845452117031,45
2014-04-18,22,43.83710871019063,32
2014-04-19,28,-15.800323465454689,0
2014-04-20,22,6.383150608171881,1
2014-04-21,11,9.961296660760937,11
2014-04-22,53,20.573761732434374,13
2014-04-23,50,16.298968717421875,59
2014-04-24,26,14.74637262159844,51
2014-04-25,25,26.67147728040625,12
2014-04-26,11,9.903996011654684,0
2014-04-27,22,25.513864247648435,0
2014-04-28,24,7.555772596115624,2
2014-04-29,13,7.643329414740624,22
2014-04-30,21,16.337142926870314,34
2014-05-01,17,20.914939771824997,1
2014-05-02,21,33.87913807932344,0
2014-05-03,31,2.6657854876187486,0
2014-05-04,21,9.487973475528126,2
2014-05-05,30,28.90084547335156,18
2014-05-06,20,21.117558636559373,10
2014-05-07,68,10.645475144098441,24
2014-05-08,52,33.0886957864375,21
2014-05-09,24,26.695149661964063,3
2014-05-10,21,3.2256296860828115,0
2014-05-11,21,0.0024460747468779687,0
2014-05-12,9,35.63180226203438,14
2014-05-13,41,28.021875893270312,8
2014-05-14,66,6.742755342876563,6
2014-05-15,67,27.45721613773125,18
2014-05-16,53,54.02409693349687,41
2014-05-17,8,14.924065420606247,0
2014-05-18,27,46.096932828932815,0
2014-05-19,18,25.33306763469531,31
2014-05-20,34,-9.079422478443746,22
2014-05-21,45,23.483291112589068,207
2014-05-22,27,6.613868726135934,10
2014-05-23,25,-0.4540985906906272,9
2014-05-24,27,-10.880342691634375,0
2014-05-25,35,-10.320023344915626,0
2014-05-26,16,2.702543385429685,14
2014-05-27,20,-8.277697443904692,9
2014-05-28,36,-0.8607355525828142,4
2014-05-29,22,-2.7337503750453154,27
2014-05-30,26,13.84395301730156,4
2014-05-31,25,-6.52666553176719,0
2014-06-01,24,1.6983347577781256,0
2014-06-02,20,-3.174395695635938,24
2014-06-03,18,0.49700172338593696,22
2014-06-04,24,4.499907818195313,14
2014-06-05,25,12.541448347209375,11
2014-06-06,31,5.502675314057813,5
2014-06-07,42,-2.380298743978125,0
2014-06-08,25,-1.2091610399546866,0
2014-06-09,23,20.904131261690626,2
2014-06-10,30,20.9723109450875,39
2014-06-11,22,6.217798720220312,11
2014-06-12,24,21.74805751294219,0
2014-06-13,32,19.59721715412031,0
2014-06-14,22,-0.567187895412502,0
2014-06-15,1,3.7646846528937523,0
2014-06-16,30,6.887088501771878,4
2014-06-17,46,11.684198207926563,5
2014-06-18,33,14.139768665693751,50
2014-06-19,41,5.611913013218748,124
2014-06-20,22,24.222372501560937,26
2014-06-21,17,-6.52157078972969,11
2014-06-22,13,3.8127303105859376,0
2014-06-23,18,10.583669388776563,82
2014-06-24,36,26.21628538649531,45
2014-06-25,60,20.767852668701565,34
2014-06-26,31,54.843431489225,29
2014-06-27,17,-3.988092375096876,4
2014-06-28,29,-8.30423099998281,0
2014-06-29,20,-14.850112909034374,0
2014-06-30,35,48.65068066295625,2
2014-07-01,24,31.094521555681247,41
2014-07-02,36,24.55263259126875,9
2014-07-03,41,15.49514924881094,25
2014-07-04,56,8.131112136498434,2
2014-07-05,32,-21.89869875689844,3
2014-07-06,22,-5.587920653987496,0
2014-07-07,19,45.708883182975,50
2014-07-08,40,31.44493360811093,28
2014-07-09,44,18.411772675387496,14
2014-07-10,31,38.53079476788281,99
2014-07-11,31,-8.17462108204375,38
2014-07-12,15,-6.989507354040619,0
2014-07-13,27,11.686809137070316,0
2014-07-14,27,28.138947388675,10
2014-07-15,32,-1.625966012754688,32
2014-07-16,28,41.56909528185312,25
2014-07-17,27,22.11426605722656,9
2014-07-18,36,26.250346894025,18
2014-07-19,20,-10.470892818757811,0
2014-07-20,17,2.42552849092813,0
2014-07-21,58,27.36814716457031,18
2014-07-22,31,42.4801361857625,10
2014-07-23,29,59.52241467244687,8
2014-07-24,48,31.187771890440622,3
2014-07-25,43,13.081972197750005,47
2014-07-26,23,-20.67651679323437,0
2014-07-27,23,-12.629684768118743,0
2014-07-28,23,32.57860788598282,34
2014-07-29,48,40.636120849425,9
2014-07-30,21,27.168937224242185,11
2014-07-31,41,37.324737192212496,1
2014-08-01,29,26.439838351923434,0
2014-08-02,27,-6.698116852589067,0
2014-08-03,18,-0.6177765660562429,0
2014-08-04,23,15.779285795101565,10
2014-08-05,23,-0.157362821343753,6
2014-08-06,41,5.652200782560939,0
2014-08-07,24,-0.20188241555312914,29
2014-08-08,28,2.989155420671871,15
2014-08-09,28,-6.489822350029691,3
2014-08-10,13,-9.00621284236875,0
2014-08-11,15,1.0942718646093743,3
2014-08-12,41,14.974466773853122,14
2014-08-13,50,16.187078839778124,52
2014-08-14,25,18.759254357756248,5
2014-08-15,21,8.20838078615,5
2014-08-16,14,-9.488135772470311,0
2014-08-17,24,-7.694872146798436,0
2014-08-18,30,17.447592948621875,5
2014-08-19,34,18.188809145657814,12
2014-08-20,22,15.802693450292185,27
2014-08-21,36,46.11093736245469,13
2014-08-22,18,7.7309372899624975,18
2014-08-23,25,-15.67097489082656,2
2014-08-24,23,-11.479483846417184,0
2014-08-25,16,8.076442424568752,13
2014-08-26,15,9.508965803656249,7
2014-08-27,23,17.83014253819062,43
2014-08-28,21,36.498476232028125,4
2014-08-29,30,23.81766944729531,19
2014-08-30,23,-8.536697479217189,0
2014-08-31,35,-8.970746408010935,0
2014-09-01,11,4.18321269008594,29
2014-09-02,21,9.640808284765624,11
2014-09-03,18,14.960937256710936,11
2014-09-04,24,23.523970976123437,0
2014-09-05,31,-1.590475568798439,7
2014-09-06,19,-3.7629608273421873,7
